onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
10.5718	15.8218	1	1	1	2	0.53	0	0	10.5	0	0.10746	10.5718	11.1275	1	12.6008	1.4733	14.0389	n/a
25.4338	30.6838	2	2	1	1	0.13	0	1	9.625	0	15.7871	25.4338	25.9181	1	27.1443	1.2262	28.9021	n/a
42.0475	47.2975	3	2	1	3	0.91	1	0	11.375	1	30.6696	42.0475	42.5757	1	43.8716	1.2959	45.5298	46.7718
56.9322	62.1822	4	3	1	1	0.15	1	1	9.625	1	47.2795	56.9322	57.4324	1	58.9594	1.527	60.4095	61.646
72.69	77.94	5	1	1	2	0.61	0	1	10.5	0	62.168	72.69	73.1733	1	74.4544	1.2811	76.158	n/a
89.3027	94.5527	6	3	1	1	0.31	1	0	11.375	0	77.922	89.3027	89.8192	1	90.9177	1.0985	92.7851	94.0269
105.0718	110.3218	7	3	1	3	0.79	1	0	10.5	0	94.5513	105.0718	105.572	1	106.5733	1.0013	108.548	109.7821
120.8126	126.0626	8	1	1	1	0.1	0	0	10.5	0	110.3142	120.8126	121.3129	1	122.7731	1.4602	124.2975	n/a
135.703	140.953	9	3	1	2	0.58	1	1	9.625	0	126.0484	135.703	136.2033	1	137.4203	1.2171	139.1739	140.4126
152.3276	157.5776	10	3	1	2	0.36	1	0	11.375	1	140.9236	152.3276	152.8279	1	154.1236	1.2957	155.8035	157.0419
168.0851	173.3351	11	1	1	3	0.82	0	0	10.5	1	157.5634	168.0851	168.5835	1	169.5226	0.9391	171.5533	n/a
183.8297	189.0797	12	3	1	1	0.22	1	0	10.5	1	173.3155	183.8297	184.3296	1	186.0264	1.6967	187.3121	188.5471
199.5835	204.8335	13	3	1	3	0.87	0	0	10.5	1	189.0618	199.5835	200.0925	1	201.3856	1.2932	203.0683	n/a
215.341	220.591	14	1	1	2	0.45	0	0	10.5	0	204.8192	215.341	215.8412	1	217.2969	1.4557	218.8211	n/a
230.2184	235.4684	15	2	1	3	0.7	0	1	9.625	0	220.5708	230.2184	230.7184	1	232.0247	1.3063	233.7009	n/a
245.9722	251.2222	16	1	1	1	0.27	0	1	10.5	1	235.4505	245.9722	246.4725	1	247.7758	1.3034	249.4469	n/a
262.5968	267.8468	17	2	1	2	0.4	0	0	11.375	0	251.1966	262.5968	263.0971	1	264.4954	1.3983	266.0764	n/a
278.3543	283.6043	18	1	1	1	0.18	0	0	10.5	1	267.8326	278.3543	278.84	1	280.3027	1.4627	281.8226	n/a
294.1029	299.3529	19	1	1	3	0.74	0	0	10.5	0	283.5734	294.1029	294.6029	1	296.2224	1.6195	297.5854	n/a
309.8527	315.1027	20	3	1	2	0.52	1	0	10.5	1	299.3349	309.8527	310.3529	1	312.0857	1.7328	313.3316	314.5679
324.7122	329.9622	21	1	1	1	0.34	0	1	9.625	0	315.0884	324.7122	325.2266	1	326.949	1.7224	328.2112	n/a
