onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
387.7288	392.9788	25	2	1	2	0.57	0	1	9.625	0	378.0924	387.7288	388.246	1	389.3931	1.1471	391.2159	n/a
403.4867	408.7367	26	2	1	1	0.22	1	1	10.5	1	392.9723	403.4867	403.9969	0	405.4255	1.4286	406.969	n/a
420.1162	425.3662	27	1	1	2	0.4	1	0	11.375	1	408.7187	420.1162	420.6161	1	421.7525	1.1364	423.5986	424.8322
435.8656	441.1156	28	2	1	1	0.27	1	0	10.5	1	425.3539	435.8656	436.3662	0	437.6641	1.2979	439.3528	n/a
451.6257	456.8757	29	1	1	3	0.88	0	0	10.5	1	441.1048	451.6257	452.1256	n/a	n/a	n/a	455.1036	n/a
466.4997	471.7497	30	3	1	1	0.09	1	1	9.625	0	456.8577	466.4997	467.0055	0	468.3913	1.3858	469.9713	n/a
482.252	487.502	31	3	1	2	0.44	1	1	10.5	1	471.7221	482.252	482.7519	0	484.4713	1.7193	485.721	n/a
498.8815	504.1315	32	3	1	3	0.95	1	0	11.375	0	487.4897	498.8815	499.3814	1	500.2029	0.8214299999999999	502.3562	503.5931
514.628	519.878	33	2	1	3	0.75	1	0	10.5	1	504.1136	514.628	515.1372	1	516.1662	1.029	518.1104	519.3464
530.3911	535.6411	34	2	1	1	0.06	1	0	10.5	0	519.8602	530.3911	530.8909	0	532.0938	1.2029	533.8578	n/a
545.2543	550.5043	35	2	1	3	0.83	0	1	9.625	0	535.61	545.2543	545.7713	1	547.2856	1.5143	548.7411	n/a
561.0174	566.2674	36	1	1	3	0.66	0	1	10.5	1	550.4931	561.0174	561.5222	1	562.821	1.2989	564.492	n/a
576.7638	582.0138	37	3	2	3	0.84	1	1	10.5	1	566.2495	576.7638	577.273	1	578.4928	1.2199	580.2463	581.4804
592.5233	597.7733	38	1	2	3	0.93	0	1	10.5	0	581.9959	592.5233	593.0268	1	594.3004	1.2736	595.9936	n/a
609.1418	614.3918	39	3	2	1	0.2	1	0	11.375	1	597.7457	609.1418	609.6423	0	610.9962	1.3539	612.6288	n/a
624.025	629.275	40	3	2	2	0.41	1	1	9.625	1	614.3809	624.025	624.5256	n/a	n/a	n/a	627.5021	n/a
639.7759	645.0259	41	1	2	2	0.59	0	1	10.5	1	629.2518	639.7759	640.2826	1	641.4916	1.209	643.2485	n/a
655.5124	660.7624	42	1	2	3	0.85	0	1	10.5	1	644.9983	655.5124	656.0291	1	656.8909	0.86182	659.0117	n/a
672.1452	677.3952	43	3	2	3	0.92	1	0	11.375	1	660.7612	672.1452	672.6586	1	674.4187	1.7601	675.6323	676.8689999999998
687.0219	692.2719	44	2	2	3	0.8	0	1	9.625	0	677.3908	687.0219	687.5457	n/a	n/a	n/a	690.5210000000002	n/a
702.785	708.035	45	1	2	2	0.37	0	1	10.5	0	692.2709	702.785	703.2849	1	704.3539999999998	1.0691	706.2674	n/a
718.5314	723.7814	46	1	2	3	0.8	1	1	10.5	1	708.0183	718.5314	719.0312	1	720.0736	1.0424	722.0173	723.2549
734.2945	739.5445	47	2	2	2	0.62	0	1	10.5	0	723.7693	734.2945	734.7944	n/a	n/a	n/a	737.7769	n/a
750.0409	755.2909	48	2	2	1	0.11	1	1	10.5	0	739.5266	750.0409	750.5323	0	751.8254	1.2931	753.5233	n/a
766.6705	771.9205	49	3	2	2	0.5	1	0	11.375	0	755.273	766.6705	767.1704	0	768.1842	1.0139	770.1541	n/a
781.5504	786.8004	50	3	2	2	0.63	1	1	9.625	0	771.9060000000002	781.5504	782.0508	0	783.2719999999998	1.2212	785.0328	n/a
798.1854	803.4354	51	2	2	3	0.89	0	0	11.375	1	786.7894	798.1854	798.686	1	799.9596	1.2736	801.6623	n/a
813.0599	818.3099	52	1	2	3	0.71	0	1	9.625	0	803.4119	813.0599	813.5598	1	814.5197	0.95991	816.5423	n/a
829.6728	834.9228	53	2	2	1	0.19	1	0	11.375	1	818.2919999999998	829.6728	830.1894	0	831.5671	1.3777	833.1576	n/a
845.438	850.688	54	2	2	2	0.46	0	0	10.5	1	834.9215	845.438	845.9218	1	846.9667	1.045	848.9182	n/a
860.3047	865.5547	55	3	2	1	0.07	0	1	9.625	0	850.668	860.3047	860.8218	0	861.8862	1.0644	863.7982	n/a
876.9453	882.1953	56	3	2	2	0.55	1	0	11.375	1	865.5479	876.9453	877.4452	1	878.7577	1.3124	880.4269	881.6572
891.8253	897.0753	57	2	2	3	0.67	1	1	9.625	1	882.1788	891.8253	892.3252	1	893.9016	1.5765	895.2934	896.5367
908.4414	913.6914	58	2	2	1	0.25	0	0	11.375	1	897.0574	908.4414	908.9587	1	910.741	1.7823	911.9285	n/a
924.2012	929.4512	59	3	2	1	0.28	1	0	10.5	1	913.6805	924.2012	924.7096	0	925.7571	1.0475	927.6836	n/a
939.0755	944.3255	60	1	2	1	0.32	0	1	9.625	0	929.4333	939.0755	939.581	1	940.965	1.3839	942.5636	n/a
954.8275	960.0775	61	3	2	3	0.68	1	1	10.5	1	944.3146	954.8275	955.3275	0	956.6119	1.2845	958.3134	n/a
970.5906	975.8406	62	1	2	1	0.07	0	1	10.5	0	960.0655	970.5906	971.0905	1	972.5555	1.465	974.0644	n/a
987.2124	992.4624	63	2	2	2	0.54	1	0	11.375	0	975.8163	987.2124	987.713	1	989.4512	1.7382	990.6859	991.9262
1002.9666	1008.2166	64	2	2	3	0.75	1	0	10.5	0	992.4356	1002.9666	1003.4665	1	1004.2267	0.76026	1006.4337	1007.6801
1017.8465	1023.0965	65	1	2	1	0.23	0	1	9.625	0	1008.2024	1017.8465	1018.3471	1	1019.7065	1.3594	1021.3168	n/a
1033.5973	1038.8473	66	1	2	2	0.5	0	1	10.5	0	1023.0786	1033.5973	1034.0979	1	1034.8184	0.7204699999999999	1037.0753	n/a
1050.2225	1055.4725	67	3	2	1	0.14	1	0	11.375	0	1038.825	1050.2225	1050.7224	0	1051.6578	0.93539	1053.7048	n/a
1065.1024	1070.3524	68	2	2	1	0.32	0	1	9.625	0	1055.4549	1065.1024	1065.6023	1	1066.8813	1.279	1068.5694	n/a
1081.7319	1086.9819	69	1	2	2	0.45	0	0	11.375	1	1070.3345	1081.7319	1082.2348	1	1083.2811	1.0463	1085.2047	n/a
1097.4851	1102.7351	70	2	2	2	0.38	1	0	10.5	0	1086.964	1097.4851	1097.9857	n/a	n/a	n/a	1100.9607	n/a
1112.3517	1117.6017	71	3	2	3	0.76	1	1	9.625	0	1102.7105	1112.3517	1112.8582	n/a	n/a	n/a	1115.8387	n/a
1128.9712	1134.2212	72	1	2	1	0.16	0	0	11.375	0	1117.5908	1128.9712	1129.4877	1	1131.5119	2.0242	1132.4572	n/a
1143.8533	1149.1033	73	3	3	2	0.39	1	1	9.625	0	1134.2199	1143.8533	1144.3539	1	1145.5837	1.2297	1147.3404	1148.5755
1159.6142	1164.8642	74	2	3	1	0.24	1	1	10.5	0	1149.0925	1159.6142	1160.1141	0	1161.0874	0.97332	1163.0965	n/a
1176.2437	1181.4937	75	2	3	3	0.86	0	0	11.375	0	1164.8463	1176.2437	1176.7436	1	1178.3267	1.5831	1179.7098	n/a
1191.1237	1196.3737	76	1	3	2	0.56	0	1	9.625	0	1181.4785	1191.1237	1191.6235	n/a	n/a	n/a	1194.593	n/a
1206.8566	1212.1066	77	3	3	3	0.81	1	1	10.5	0	1196.3556	1206.8566	1207.374	n/a	n/a	n/a	1210.3524	n/a
1222.6243	1227.8743	78	2	3	3	0.94	0	1	10.5	0	1212.1022	1222.6243	1223.1249	n/a	n/a	n/a	1226.0989	n/a
1239.2595	1244.5095	79	2	3	2	0.51	1	0	11.375	1	1227.8484	1239.2595	1239.7601	n/a	n/a	n/a	1242.7299	n/a
1254.126	1259.376	80	3	3	1	0.33	1	1	9.625	0	1244.4819	1254.126	1254.6266	0	1255.765	1.1384	1257.6085	n/a
1270.7555	1276.0055	81	1	3	2	0.42	0	0	11.375	0	1259.3652	1270.7555	1271.2618	n/a	n/a	n/a	1274.238	n/a
1286.5121	1291.7621	82	1	3	3	0.69	0	0	10.5	0	1275.9876	1286.5121	1287.0126	1	1288.0521	1.0394	1289.9844	n/a
1302.2482	1307.4982	83	2	3	3	0.72	0	0	10.5	0	1291.7343	1302.2482	1302.7649	n/a	n/a	n/a	1305.7473	n/a
1318.0138	1323.2638	84	1	3	1	0.12	0	0	10.5	1	1307.4971	1318.0138	1318.5144	n/a	n/a	n/a	1321.4939	n/a
1333.7478	1338.9978	85	3	3	2	0.55	1	0	10.5	1	1323.2434	1333.7478	1334.2742	n/a	n/a	n/a	1337.2517	n/a
1349.5155	1354.7655	86	1	3	1	0.21	0	0	10.5	1	1339.0038	1349.5155	1350.0208	n/a	n/a	n/a	1353.0033	n/a
1365.2506	1370.5006	87	3	3	2	0.47	1	0	10.5	0	1354.7546	1365.2506	1365.767	n/a	n/a	n/a	1368.7535	n/a
1380.1496	1385.3996	88	3	3	1	0.12	1	1	9.625	1	1370.5055	1380.1496	1380.6502	n/a	n/a	n/a	1383.6296	n/a
1395.9004	1401.1504	89	2	3	1	0.17	1	1	10.5	1	1385.3793	1395.9004	1396.401	n/a	n/a	n/a	1399.376	n/a
1412.5232	1417.7732	90	1	3	2	0.64	0	0	11.375	0	1401.1257	1412.5232	1413.0231	n/a	n/a	n/a	1416.006	n/a
1428.2865	1433.5365	91	1	3	1	0.05	0	0	10.5	0	1417.7579999999996	1428.2865	1428.787	1	1430.2091	1.422	1431.7569	n/a
1443.1495	1448.3995	92	1	3	3	0.85	0	1	9.625	0	1433.5183	1443.1495	1443.6661	1	1445.7366	2.0705	1446.6401	n/a
1458.9039	1464.1539	93	1	3	1	0.29	0	1	10.5	0	1448.3922	1458.9039	1459.4125	n/a	n/a	n/a	1462.391	n/a
1475.5255	1480.7755	94	1	3	3	0.77	1	0	11.375	0	1464.1447	1475.5255	1476.0253	n/a	n/a	n/a	1479.0094	n/a
1491.2886	1496.5386	95	3	3	1	0.17	1	0	10.5	0	1480.7615	1491.2886	1491.7905	n/a	n/a	n/a	1494.7709	n/a
1506.1685	1511.4185	96	2	3	3	0.78	1	1	9.625	0	1496.5206	1506.1685	1506.6738	1	1509.159	2.4852	1509.6435	1510.8804
1521.9149	1527.1649	97	2	3	2	0.43	1	1	10.5	0	1511.4006	1521.9149	1522.4245	0	1524.0467	1.6221	1525.3973	n/a
1537.6749	1542.9249	98	3	3	3	0.65	1	1	10.5	0	1527.1470000000004	1537.6749	1538.1779	n/a	n/a	n/a	1541.1452	n/a
1554.2908	1559.5408	99	3	3	3	0.73	0	0	11.375	1	1542.8973	1554.2908	1554.7939	n/a	n/a	n/a	1557.7804	n/a
1570.0442	1575.2942	100	2	3	1	0.3	0	0	10.5	1	1559.5325	1570.0442	1570.5538	0	1572.1895	1.6357	1573.5312	n/a
1585.7836	1591.0336	101	1	3	3	0.9	0	0	10.5	0	1575.286	1585.7836	1586.3002	n/a	n/a	n/a	1589.2827	n/a
1600.6803	1605.9303	102	3	3	1	0.26	1	1	9.625	1	1591.0342	1600.6803	1601.1801	0	1602.3889	1.2088	1604.1628	n/a
1616.4291	1621.6791	103	1	3	2	0.48	0	1	10.5	1	1605.9123	1616.4291	1616.9297	0	1618.7966	1.8668	1619.9092	n/a
1633.0643	1638.3143	104	2	3	1	0.08	0	0	11.375	0	1621.6588	1633.0643	1633.5561	n/a	n/a	n/a	1636.5387	n/a
1647.9361	1653.1861	105	3	3	3	0.9	1	1	9.625	0	1638.2883	1647.9361	1648.436	1	1649.6757	1.2396	1651.4185	1652.6518
1663.6825	1668.9325	106	2	3	2	0.6	1	1	10.5	1	1653.17	1663.6825	1664.1825	1	1665.4914	1.3089	1667.1689	1668.4065
1679.4326	1684.6826	107	2	3	2	0.35	0	1	10.5	0	1668.9208	1679.4326	1679.9331	n/a	n/a	n/a	1682.9281	n/a
1695.192	1700.442	108	3	3	2	0.6	1	1	10.5	1	1684.6777	1695.192	1695.684	n/a	n/a	n/a	1698.6746	n/a
