onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
10.5665	15.8165	1	1	1	2	0.53	0	0	10.5	0	0.049193	10.5665	11.0836	1	11.9269	0.84334	14.0339	n/a
25.4274	30.6774	2	2	1	1	0.13	0	1	9.625	0	15.7834	25.4274	25.9129	0	26.8549	0.94202	28.8979	n/a
42.029	47.279	3	2	1	3	0.91	1	0	11.375	1	30.6498	42.029	42.575	1	43.3582	0.7831899999999999	45.5328	46.7674
56.9289	62.1789	4	3	1	1	0.15	1	1	9.625	1	47.2849	56.9289	57.4295	0	58.4382	1.0087	60.4047	n/a
72.6853	77.9353	5	1	1	2	0.61	0	1	10.5	0	62.1545	72.6853	73.1851	1	74.5009	1.3158	76.15100000000002	n/a
89.29799999999999	94.54799999999999	6	3	1	1	0.31	1	0	11.375	0	77.9173	89.29799999999999	89.8153	0	91.1086	1.2933	92.7851	n/a
105.0609	110.3109	7	3	1	3	0.79	1	0	10.5	0	94.5371	105.0609	105.5492	1	106.3881	0.8388899999999999	108.5433	109.7777
120.8072	126.0572	8	1	1	1	0.1	0	0	10.5	0	110.3097	120.8072	121.3168	0	122.2357	0.91893	124.2896	n/a
135.6871	140.9371	9	3	1	2	0.58	1	1	9.625	0	126.0393	135.6871	136.1999	1	137.4113	1.2114	139.1698	140.4071
152.3177	157.5677	10	3	1	2	0.36	1	0	11.375	1	140.9217	152.3177	152.8182	1	153.6589	0.8406299999999999	155.8047	157.0365
168.0684	173.3184	11	1	1	3	0.82	0	0	10.5	1	157.5568	168.0684	168.5794	1	169.4341	0.8547399999999999	171.5555	n/a
183.8257	189.0757	12	3	1	1	0.22	1	0	10.5	1	173.3075	183.8257	184.3256	0	185.4736	1.1479	187.3082	n/a
199.572	204.822	13	3	1	3	0.87	0	0	10.5	1	189.0583	199.572	200.0719	1	200.8097	0.73775	203.0571	n/a
215.3206	220.5706	14	1	1	2	0.45	0	0	10.5	0	204.80900000000003	215.3206	215.8349	1	216.7128	0.8779299999999999	218.8077	n/a
230.2038	235.4538	15	2	1	3	0.7	0	1	9.625	0	220.567	230.2038	230.7147	1	231.5444	0.8297399999999999	233.6908	n/a
245.9611	251.2111	16	1	1	1	0.27	0	1	10.5	1	235.4428	245.9611	246.461	1	247.5038	1.0428	249.4417	n/a
262.5905	267.8405	17	2	1	2	0.4	0	0	11.375	0	251.1935	262.5905	263.0904	1	264.3834	1.2929	266.06	n/a
278.3403	283.5903	18	1	1	1	0.18	0	0	10.5	1	267.8226	278.3403	278.8409	1	279.7908	0.94991	281.8193	n/a
294.091	299.341	19	1	1	3	0.74	0	0	10.5	0	283.5689	294.091	294.5916	1	295.6145	1.0228	297.5654	n/a
309.8461	315.0961	20	3	1	2	0.52	1	0	10.5	1	299.3152	309.8461	310.346	1	311.3097	0.96374	313.3123	314.5572
324.7249	329.9749	21	1	1	1	0.34	0	1	9.625	0	315.0809	324.7249	325.2258	1	326.4692	1.2434	328.1952	n/a
341.3433	346.5933	22	3	1	3	0.7	1	0	11.375	1	329.9579	341.3433	341.8552	1	343.0207	1.1655	344.8303	346.0631
356.2264	361.4764	23	2	1	2	0.65	0	1	9.625	0	346.5823	356.2264	356.735	1	357.5964	0.8613200000000001	359.7008	n/a
372.8479	378.0979	24	2	1	2	0.49	1	0	11.375	1	361.4507	372.8479	373.3478	1	374.4437	1.0959	376.3319	377.5687
387.7279	392.9779	25	2	1	2	0.57	0	1	9.625	0	378.0838	387.7279	388.2284	1	389.4037	1.1752	391.2149	n/a
403.4786	408.7286	26	2	1	1	0.22	1	1	10.5	1	392.967	403.4786	403.9906	1	404.8029	0.81226	406.9656	408.1985
420.1137	425.3637	27	1	1	2	0.4	1	0	11.375	1	408.7177	420.1137	420.62	1	421.6027	0.98266	423.5858	424.8268
435.8664	441.1164	28	2	1	1	0.27	1	0	10.5	1	425.3526	435.8664	436.3663	1	437.578	1.2117	439.3488	440.581
451.6127	456.8627	29	1	1	3	0.88	0	0	10.5	1	441.1035	451.6127	452.1157	1	453.0013	0.88565	455.1021	n/a
466.4814	471.7314	30	3	1	1	0.09	1	1	9.625	0	456.8542	466.4814	466.9988	0	468.0731	1.0743	469.9748	n/a
482.249	487.499	31	3	1	2	0.44	1	1	10.5	1	471.7246	482.249	482.7496	0	484.0807	1.3311	485.7213	n/a
498.8849	504.1349	32	3	1	3	0.95	1	0	11.375	0	487.4712	498.8849	499.3848	1	500.2801	0.8952899999999999	502.3545	503.5922
514.6348	519.8848	33	2	1	3	0.75	1	0	10.5	1	504.1065	514.6348	515.1354	1	515.8475	0.71212	518.1135	519.3469
530.3856	535.6356	34	2	1	1	0.06	1	0	10.5	0	519.8632	530.3856	530.894	0	532.0313	1.1373	533.86	n/a
545.2573	550.5073	35	2	1	3	0.83	0	1	9.625	0	535.6097	545.2573	545.7572	1	547.0627	1.3055	548.7398	n/a
561.0036	566.2536	36	1	1	3	0.66	0	1	10.5	1	550.4911	561.0036	561.5034	1	562.3663	0.8629100000000001	564.4898	n/a
576.7702	582.0202	37	3	2	3	0.84	1	1	10.5	1	566.2418	576.7702	577.2708	1	578.0934	0.8226700000000001	580.249	581.4811
592.5209	597.7709	38	1	2	3	0.93	0	1	10.5	0	581.9986	592.5209	593.0127	1	593.9174	0.90463	595.9952	n/a
609.1423	614.3923	39	3	2	1	0.2	1	0	11.375	1	597.7449	609.1423	609.6422	0	610.9726	1.3304	612.6264	n/a
624.0061	629.2561	40	3	2	2	0.41	1	1	9.625	1	614.3783	624.0061	624.5229	0	626.1484	1.6255	627.5094	n/a
639.7731	645.0231	41	1	2	2	0.59	0	1	10.5	1	629.2615	639.7731	640.2849	1	641.2837	0.9988	643.2602	n/a
655.5314	660.7814	42	1	2	3	0.85	0	1	10.5	1	645.0122	655.5314	656.0313	1	657.4276	1.3963	659.0110000000002	n/a
672.1608	677.4108	43	3	2	3	0.92	1	0	11.375	1	660.7634	672.1608	672.6607	1	673.5867	0.92604	675.6294	676.8706
687.0253	692.2753	44	2	2	3	0.8	0	1	9.625	0	677.3928	687.0253	687.5405	1	688.5782	1.0377	690.5125	n/a
702.7869	708.0369	45	1	2	2	0.37	0	1	10.5	0	692.2644	702.7869	703.2933	1	704.3386	1.0453	706.2692	n/a
718.5332	723.7832	46	1	2	3	0.8	1	1	10.5	1	708.0189	718.5332	719.0441	1	719.8733	0.82926	722.0155	723.2545
734.2961	739.5461	47	2	2	2	0.62	0	1	10.5	0	723.7659	734.2961	734.796	1	735.9691	1.173	737.7646	n/a
750.045	755.295	48	2	2	1	0.11	1	1	10.5	0	739.5167	750.045	750.5456	0	751.9445	1.3989	753.5248	n/a
766.6719	771.9219	49	3	2	2	0.5	1	0	11.375	0	755.2745	766.6719	767.1718	1	768.3447	1.173	770.1543	771.3862
781.5517	786.8017	50	3	2	2	0.63	1	1	9.625	0	771.9039	781.5517	782.047	1	783.3356	1.2885	785.034	786.2645
798.1816	803.4316	51	2	2	3	0.89	0	0	11.375	1	786.7856	798.1816	798.6821	1	799.6547	0.97254	801.6519	n/a
813.048	818.298	52	1	2	3	0.71	0	1	9.625	0	803.4132	813.048	813.5608	1	814.5505	0.98966	816.535	n/a
829.6831	834.9331	53	2	2	1	0.19	1	0	11.375	1	818.2871	829.6831	830.1736	0	831.8219	1.6483	833.1562	n/a
845.42	850.67	54	2	2	2	0.46	0	0	10.5	1	834.9057	845.42	845.9365	1	846.7255	0.78894	848.9043	n/a
860.2834	865.5334	55	3	2	1	0.07	0	1	9.625	0	850.6688	860.2834	860.8007	0	862.2127	1.412	863.7873	n/a
