onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
403.4874	408.7374	26	2	1	1	0.22	1	1	10.5	1	392.9756	403.4874	403.98800000000006	0	405.1262	1.1382	406.9744	n/a
420.1226	425.3726	27	1	1	2	0.4	1	0	11.375	1	408.7265	420.1226	420.6231	1	421.7498	1.1266	423.5982	424.8348
435.8734	441.1234	28	2	1	1	0.27	1	0	10.5	1	425.348	435.8734	436.3789	0	437.5892	1.2103	439.3448	n/a
451.6254	456.8754	29	1	1	3	0.88	0	0	10.5	1	441.0958	451.6254	452.1253	1	453.1567	1.0314	455.1079	n/a
466.5053	471.7553	30	3	1	1	0.09	1	1	9.625	0	456.8634	466.5053	467.0081	0	468.3005	1.2924	469.9778	n/a
482.2416	487.4916	31	3	1	2	0.44	1	1	10.5	1	471.7373	482.2416	482.7422	0	484.5006	1.7585	485.7341	n/a
498.8813	504.1313	32	3	1	3	0.95	1	0	11.375	0	487.4838	498.8813	499.3812	1	500.6359	1.2547	502.364	503.5982
514.6277	519.8777	33	2	1	3	0.75	1	0	10.5	1	504.116	514.6277	515.145	1	516.0914	0.94639	518.1147	519.3508
530.3953	535.6453	34	2	1	1	0.06	1	0	10.5	0	519.8668	530.3953	530.8958	0	532.0759	1.1801	533.8731	n/a
545.2618	550.5118	35	2	1	3	0.83	0	1	9.625	0	535.6227	545.2618	545.7538	1	546.7545	1.0007	548.7488	n/a
561.0171	566.2671	36	1	1	3	0.66	0	1	10.5	1	550.5028	561.0171	561.5169999999998	1	562.5942	1.0772	564.4998	n/a
576.7635	582.0135	37	3	2	3	0.84	1	1	10.5	1	566.2518	576.7635	577.2641	1	578.5301	1.2661	580.2506	581.4876
592.531	597.781	38	1	2	3	0.93	0	1	10.5	0	582.0123	592.531	593.0316	1	593.9217	0.89008	596.0089	n/a
609.1495	614.3995	39	3	2	1	0.2	1	0	11.375	1	597.7587	609.1495	609.6393	0	610.5614	0.9221	612.6386	n/a
624.0361	629.2861	40	3	2	2	0.41	1	1	9.625	1	614.3886	624.0361	624.536	0	625.9529	1.4169	627.5031	n/a
639.7825	645.0325	41	1	2	2	0.59	0	1	10.5	1	629.2681	639.7825	640.2842	1	641.4247	1.1405	643.2649	n/a
655.5289	660.7789	42	1	2	3	0.85	0	1	10.5	1	645.0145	655.5289	656.0351	1	656.9844	0.94936	659.0113	n/a
672.1584	677.4084	43	3	2	3	0.92	1	0	11.375	1	660.7610000000002	672.1584	672.6583	1	673.7204	1.0621	675.6409	676.8784
687.0217	692.2717	44	2	2	3	0.8	0	1	9.625	0	677.3921	687.0217	687.5382	1	688.4960000000002	0.95774	690.5233	n/a
702.7847	708.0347	45	1	2	2	0.37	0	1	10.5	0	692.2753	702.7847	703.2876	1	704.6071	1.3195	706.2741	n/a
718.5478	723.7978	46	1	2	3	0.8	1	1	10.5	1	708.0261	718.5478	719.0478	1	720.1025	1.0548	722.0249	723.2599
734.2942	739.5442	47	2	2	2	0.62	0	1	10.5	0	723.7799	734.2942	734.7941	1	735.8702	1.0762	737.7766	n/a
750.0405	755.2905	48	2	2	1	0.11	1	1	10.5	0	739.5279	750.0405	750.5405	0	751.6299	1.0894	753.5267	n/a
766.6748	771.9248	49	3	2	2	0.5	1	0	11.375	0	755.2787	766.6748	767.1754	1	768.8137	1.6384	770.1618	771.3937
781.5668	786.8168	50	3	2	2	0.63	1	1	9.625	0	771.9139	781.5668	782.0586	1	783.0531	0.99454	785.0324	786.2725
798.1797	803.4297	51	2	2	3	0.89	0	0	11.375	1	786.7823	798.1797	798.6796	1	799.8125	1.133	801.6636	n/a
813.0597	818.3097	52	1	2	3	0.71	0	1	9.625	0	803.4156	813.0597	813.5603	1	814.5722	1.0119	816.5469	n/a
829.6949	834.9449	53	2	2	1	0.19	1	0	11.375	1	818.2988	829.6949	830.1955	0	831.1642	0.96873	833.1715	n/a
845.4457	850.6957	54	2	2	2	0.46	0	0	10.5	1	834.9212	845.4457	845.9355	1	847.4045	1.469	848.918	n/a
860.3155	865.5655	55	3	2	1	0.07	0	1	9.625	0	850.6683	860.3155	860.8154	0	861.9635	1.1481	863.7995	n/a
876.9475	882.1975	56	3	2	2	0.55	1	0	11.375	1	865.5514	876.9475	877.448	1	878.6348	1.1867	880.4274	881.6632
891.8307	897.0807	57	2	2	3	0.67	1	1	9.625	1	882.1771	891.8307	892.3313	1	893.3945	1.0633	895.3075	896.5396
908.4378	913.6878	58	2	2	1	0.25	0	0	11.375	1	897.0571	908.4378	908.9544	0	910.1221	1.1677	911.937	n/a
924.2009	929.4509	59	3	2	1	0.28	1	0	10.5	1	913.6883	924.2009	924.7008	0	925.8096	1.1088	927.6871	n/a
939.0833	944.3333	60	1	2	1	0.32	0	1	9.625	0	929.4392	939.0833	939.5838	1	940.5774	0.99353	942.5632	n/a
954.8341	960.0841	61	3	2	3	0.68	1	1	10.5	1	944.3129	954.8341	955.328	1	956.5692	1.2412	958.3097	959.5498
970.5736	975.8236	62	1	2	1	0.07	0	1	10.5	0	960.0732	970.5736	971.0902	0	972.2085	1.1183	974.072	n/a
987.2035	992.4535	63	2	2	2	0.54	1	0	11.375	0	975.8224	987.2035	987.7207	1	988.7762	1.0554	990.6905	991.9307
1002.971	1008.221	64	2	2	3	0.75	1	0	10.5	0	992.452	1002.971	1003.4716	1	1004.5761	1.1045	1006.4487	1007.684
1017.8543	1023.1043	65	1	2	1	0.23	0	1	9.625	0	1008.1983	1017.8543	1018.3548	1	1019.3196	0.96482	1021.3287	n/a
1033.5883	1038.8383	66	1	2	2	0.5	0	1	10.5	0	1023.0782	1033.5883	1034.0924	1	1035.1832	1.0908	1037.0756	n/a
1050.2236	1055.4736	67	3	2	1	0.14	1	0	11.375	0	1038.8275	1050.2236	1050.7387	0	1052.0547	1.3159999999999998	1053.7106	n/a
1065.1068	1070.3568	68	2	2	1	0.32	0	1	9.625	0	1055.4627	1065.1068	1065.6019	0	1067.1103	1.5085	1068.5846	n/a
1081.7316	1086.9816	69	1	2	2	0.45	0	0	11.375	1	1070.3342	1081.7316	1082.2315	1	1083.4059	1.1744	1085.214	n/a
1097.4612	1102.7112	70	2	2	2	0.38	1	0	10.5	0	1086.9643	1097.4612	1097.9946	1	1100.1178	2.1232	1100.9632	1102.2025
1112.3594	1117.6094	71	3	2	3	0.76	1	1	9.625	0	1102.7153	1112.3594	1112.8599	1	1113.9413	1.0814	1115.8464	1117.0808
1128.9778	1134.2278	72	1	2	1	0.16	0	0	11.375	0	1117.5985	1128.9778	1129.4873	1	1131.1809	1.6937	1132.4698	n/a
1143.8675	1149.1175	73	3	3	2	0.39	1	1	9.625	0	1134.2198	1143.8675	1144.3783	0	1145.6287	1.2504	1147.3498	n/a
1159.6139	1164.8639	74	2	3	1	0.24	1	1	10.5	0	1149.1002	1159.6139	1160.1304	0	1161.3882	1.2578	1163.0991	n/a
1176.2471	1181.4971	75	2	3	3	0.86	0	0	11.375	0	1164.8511	1176.2471	1176.7477	1	1177.7959	1.0482	1179.7343	n/a
1191.1303	1196.3803	76	1	3	2	0.56	0	1	9.625	0	1181.4862	1191.1303	1191.6309	1	1192.5877	0.95674	1194.6058	n/a
1206.8812	1212.1312	77	3	3	3	0.81	1	1	10.5	0	1196.3554	1206.8812	1207.3863	1	1208.539	1.1526	1210.3522	1211.5954
1222.6328	1227.8828	78	2	3	3	0.94	0	1	10.5	0	1212.1036	1222.6328	1223.1327	1	1224.0427	0.91001	1226.1152	n/a
1239.2672	1244.5172	79	2	3	2	0.51	1	0	11.375	1	1227.8649	1239.2672	1239.7678	1	1240.9233	1.1555	1242.7376	1243.9746
1254.1338	1259.3838	80	3	3	1	0.33	1	1	9.625	0	1244.4944	1254.1338	1254.6422	0	1255.9381	1.2959	1257.6209	n/a
1270.7689	1276.0189	81	1	3	2	0.42	0	0	11.375	0	1259.3744	1270.7689	1271.2695	1	1272.2095	0.93996	1274.2393	n/a
1286.5198	1291.7698	82	1	3	3	0.69	0	0	10.5	0	1275.9914	1286.5198	1287.0036	1	1287.8652	0.86154	1290.0006	n/a
1302.2707	1307.5207	83	2	3	3	0.72	0	0	10.5	0	1291.7504	1302.2707	1302.7712	1	1304.1051	1.3339	1305.747	n/a
1318.0277	1323.2777	84	1	3	1	0.12	0	0	10.5	1	1307.5098	1318.0277	1318.5276	0	1319.6884	1.1608	1321.5087	n/a
1333.7741	1339.0241	85	3	3	2	0.55	1	0	10.5	1	1323.2606	1333.7741	1334.274	1	1336.304	2.03	1337.2595	1338.4909
1349.5232	1354.7732	86	1	3	1	0.21	0	0	10.5	1	1339.0115	1349.5232	1350.0238	1	1351.4956	1.4718	1353.0104	n/a
1365.2836	1370.5336	87	3	3	2	0.47	1	0	10.5	0	1354.7624	1365.2836	1365.7913	1	1367.7119	1.9206	1368.7661	1369.9985
1380.1469	1385.3969	88	3	3	1	0.12	1	1	9.625	1	1370.5157	1380.1469	1380.6635	0	1381.735	1.0715	1383.6292	n/a
1395.8933	1401.1433	89	2	3	1	0.17	1	1	10.5	1	1385.3964	1395.8933	1396.4099	0	1397.3757	0.9658	1399.3953	n/a
1412.5395	1417.7895	90	1	3	2	0.64	0	0	11.375	0	1401.1473	1412.5395	1413.0439	1	1413.9981	0.95417	1416.0219	n/a
1428.2942	1433.5442	91	1	3	1	0.05	0	0	10.5	0	1417.7716	1428.2942	1428.8025	0	1430.1818	1.3793	1431.7684	n/a
1443.1658	1448.4158	92	1	3	3	0.85	0	1	9.625	0	1433.5179999999998	1443.1658	1443.6658	1	1444.6374	0.97164	1446.6482	n/a
1458.9122	1464.1622	93	1	3	1	0.29	0	1	10.5	0	1448.3998	1458.9122	1459.4121	1	1460.7172	1.305	1462.3986	n/a
1475.5467	1480.7967	94	1	3	3	0.77	1	0	11.375	0	1464.1507	1475.5467	1476.0473	1	1477.0768	1.0294	1479.0338	1480.2665
1491.2976	1496.5476	95	3	3	1	0.17	1	0	10.5	0	1480.7905	1491.2976	1491.7982	0	1492.7003	0.90204	1494.7872	n/a
1506.1681	1511.4181	96	2	3	3	0.78	1	1	9.625	0	1496.537	1506.1681	1506.668	1	1507.5479999999998	0.87992	1509.6513	1510.8983
1521.9149	1527.1649	97	2	3	2	0.43	1	1	10.5	0	1511.4167	1521.9149	1522.4156	1	1523.9079	1.4923	1525.4187	1526.6509
1537.6776	1542.9276	98	3	3	3	0.65	1	1	10.5	0	1527.1708	1537.6776	1538.1775	1	1540.4832	2.3057	1541.1697	1542.4047
1554.3072	1559.5572	99	3	3	3	0.73	0	0	11.375	1	1542.9262	1554.3072	1554.8071	1	1555.707	0.89997	1557.7895	n/a
1570.0536	1575.3036	100	2	3	1	0.3	0	0	10.5	1	1559.5559	1570.0536	1570.5535	0	1571.7225	1.169	1573.5527	n/a
1585.8028	1591.0528	101	1	3	3	0.9	0	0	10.5	0	1575.3023	1585.8028	1586.3034	1	1587.4821	1.1788	1589.3065	n/a
1600.686	1605.936	102	3	3	1	0.26	1	1	9.625	1	1591.0586	1600.686	1601.1866	0	1602.1777	0.99112	1604.1789	n/a
1616.4368	1621.6868	103	1	3	2	0.48	0	1	10.5	1	1605.9288	1616.4368	1616.9373	1	1617.89	0.95271	1619.9255	n/a
1633.0558	1638.3058	104	2	3	1	0.08	0	0	11.375	0	1621.6926	1633.0558	1633.5559	0	1634.7052	1.1493	1636.5592	n/a
1647.9385	1653.1885	105	3	3	3	0.9	1	1	9.625	0	1638.311	1647.9385	1648.4391	1	1649.4648	1.0257	1651.4424	1652.6758
1663.6989	1668.9489	106	2	3	2	0.6	1	1	10.5	1	1653.1944	1663.6989	1664.1988	1	1665.5522	1.3534	1667.1932	1668.4289
1679.4453	1684.6953	107	2	3	2	0.35	0	1	10.5	0	1668.9476	1679.4453	1679.9452	0	1681.3202	1.375	1682.9443	n/a
1695.2084	1700.4584	108	3	3	2	0.6	1	1	10.5	1	1684.6961	1695.2084	1695.7082	1	1697.0796	1.3714	1698.6949	1699.9353
