onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
750.0453	755.2953	48	2	2	1	0.11	1	1	10.5	0	739.5392	750.0453	750.5284	0	753.1303	2.6019	753.5291	n/a
766.6747	771.9247	49	3	2	2	0.5	1	0	11.375	0	755.2801	766.6747	767.1693	1	768.4497	1.2804	770.1571	771.3957
781.5429	786.7929	50	3	2	2	0.63	1	1	9.625	0	771.9068	781.5429	782.0431	1	783.2095	1.1664	785.0369	786.2741
798.1676	803.4176	51	2	2	3	0.89	0	0	11.375	1	786.7954	798.1676	798.6678	1	799.7286	1.0608	801.6692	n/a
813.0472	818.2972	52	1	2	3	0.71	0	1	9.625	0	803.4201	813.0472	813.547	1	815.0164	1.4693	816.5463	n/a
829.6766	834.9266	53	2	2	1	0.19	1	0	11.375	1	818.2959	829.6766	830.1831	1	832.2556	2.0726	833.1756	834.4087
845.4237	850.6737	54	2	2	2	0.46	0	0	10.5	1	834.9253	845.4237	845.924	1	847.1835	1.2595	848.9254	n/a
860.3143	865.5643	55	3	2	1	0.07	0	1	9.625	0	850.6763	860.3143	860.8146	0	862.7668	1.9522	863.8018	n/a
876.939	882.189	56	3	2	2	0.55	1	0	11.375	1	865.5514	876.939	877.4393	1	878.6542	1.2149	880.4313	881.6671
891.8129	897.0629	57	2	2	3	0.67	1	1	9.625	1	882.1808	891.8129	892.3131	1	893.622	1.3089	895.3111	896.5466
908.4414	913.6914	58	2	2	1	0.25	0	0	11.375	1	897.0654	908.4414	908.9413	1	909.8618	0.92052	911.9403	n/a
924.1952	929.4452	59	3	2	1	0.28	1	0	10.5	1	913.6901	924.1952	924.6955	1	925.9651	1.2696	927.6968	928.9302
939.0689	944.3189	60	1	2	1	0.32	0	1	9.625	0	929.4477	939.0689	939.5841	1	941.2928	1.7088	942.5706	n/a
954.8305	960.0805	61	3	2	3	0.68	1	1	10.5	1	944.3215	954.8305	955.3436	1	956.7318	1.3882	958.3294	959.5604
970.5842	975.8342	62	1	2	1	0.07	0	1	10.5	0	960.0791	970.5842	971.0933	0	972.9073	1.814	974.0757	n/a
987.209	992.459	63	2	2	2	0.54	1	0	11.375	0	975.8368	987.209	987.7093	1	989.0266	1.3174	990.7106	991.943
1002.9691	1008.2191	64	2	2	3	0.75	1	0	10.5	0	992.4615	1002.9691	1003.469	1	1004.8743	1.4053	1006.4514	1007.6961
1017.8405	1023.0905	65	1	2	1	0.23	0	1	9.625	0	1008.2024	1017.8405	1018.3489	1	1020.1061	1.7572	1021.342	n/a
1033.5981	1038.8481	66	1	2	2	0.5	0	1	10.5	0	1023.093	1033.5981	1034.0982	1	1035.4254	1.3271	1037.0944	n/a
1050.2247	1055.4747	67	3	2	1	0.14	1	0	11.375	0	1038.8506	1050.2247	1050.7246	0	1052.9449	2.2203	1053.7078	n/a
1065.1045	1070.3545	68	2	2	1	0.32	0	1	9.625	0	1055.4752	1065.1045	1065.6136	1	1066.8723	1.2587	1068.5983	n/a
1081.7381	1086.9881	69	1	2	2	0.45	0	0	11.375	1	1070.3532	1081.7381	1082.2383	1	1084.0881	1.8498	1085.2229	n/a
1097.4802	1102.7302	70	2	2	2	0.38	1	0	10.5	0	1086.9738	1097.4802	1097.98	1	1099.3515	1.3715	1100.9807	1102.2127
1112.36	1117.61	71	3	2	3	0.76	1	1	9.625	0	1102.7315	1112.36	1112.8599	1	1114.1988	1.3389	1115.8592	1117.0921
1128.9895	1134.2395	72	1	2	1	0.16	0	0	11.375	0	1117.6088	1128.9895	1129.4892	1	1131.5984	2.1092	1132.4884	n/a
1143.8693	1149.1193	73	3	3	2	0.39	1	1	9.625	0	1134.2382	1143.8693	1144.3692	1	1145.7662	1.3969999999999998	1147.3529	1148.5982
1159.6156	1164.8656	74	2	3	1	0.24	1	1	10.5	0	1149.1206	1159.6156	1160.126	1	1161.5016	1.3756	1163.1147	1164.3521
1176.2617	1181.5117	75	2	3	3	0.86	0	0	11.375	0	1164.8643	1176.2617	1176.7507	1	1178.0051	1.2544	1179.744	n/a
1191.1248	1196.3748	76	1	3	2	0.56	0	1	9.625	0	1181.4937	1191.1248	1191.6247	1	1194.0846	2.4599	1194.6259	n/a
1206.8819	1212.1319	77	3	3	3	0.81	1	1	10.5	0	1196.3768	1206.8819	1207.3822	1	1208.8038	1.4216	1210.3702	1211.6099
1222.6341	1227.8841	78	2	3	3	0.94	0	1	10.5	0	1212.1198	1222.6341	1223.1398	1	1224.8502	1.7104	1226.1244	n/a
1239.2642	1244.5142	79	2	3	2	0.51	1	0	11.375	1	1227.8828	1239.2642	1239.7645	1	1241.7314	1.9669	1242.749	1243.9926
1254.1433	1259.3933	80	3	3	1	0.33	1	1	9.625	0	1244.5122	1254.1433	1254.6384	1	1256.7932	2.1549	1257.6257	1258.8684
1270.7628	1276.0128	81	1	3	2	0.42	0	0	11.375	0	1259.392	1270.7628	1271.2726	1	1272.4105	1.1378	1274.2645	n/a
1286.5204	1291.7704	82	1	3	3	0.69	0	0	10.5	0	1276.0153	1286.5204	1287.0207	1	1288.1377	1.117	1290.018	n/a
1302.2654	1307.5154	83	2	3	3	0.72	0	0	10.5	0	1291.7678	1302.2654	1302.7652	1	1304.105	1.3398	1305.7643	n/a
1318.019	1323.269	84	1	3	1	0.12	0	0	10.5	1	1307.5141	1318.019	1318.5282	0	1320.8166	2.2884	1321.5207	n/a
1333.7766	1339.0266	85	3	3	2	0.55	1	0	10.5	1	1323.2715	1333.7766	1334.2769	1	1336.1846	1.9077	1337.2737	1338.5053
1349.5209	1354.7709	86	1	3	1	0.21	0	0	10.5	1	1339.0233	1349.5209	1350.0208	1	1351.7519	1.7311	1353.0199	n/a
1365.2838	1370.5338	87	3	3	2	0.47	1	0	10.5	0	1354.7701	1365.2838	1365.7837	1	1367.4152	1.6315	1368.7767	1370.0101
1380.1491	1385.3991	88	3	3	1	0.12	1	1	9.625	1	1370.5325	1380.1491	1380.6660000000004	0	1382.6231	1.9571	1383.6507	n/a
1395.91	1401.16	89	2	3	1	0.17	1	1	10.5	1	1385.4124	1395.91	1396.4099	1	1397.8701	1.4603	1399.4091	1400.6429
1412.5394	1417.7894	90	1	3	2	0.64	0	0	11.375	0	1401.1592	1412.5394	1413.0483	1	1414.3978	1.3495	1416.0384	n/a
1428.3023	1433.5523	91	1	3	1	0.05	0	0	10.5	0	1417.7881	1428.3023	1428.7893	0	1430.6456	1.8563	1431.7905	n/a
1443.1655	1448.4155	92	1	3	3	0.85	0	1	9.625	0	1433.5415	1443.1655	1443.6654	1	1445.7327	2.0673	1446.6646	n/a
1458.9285	1464.1785	93	1	3	1	0.29	0	1	10.5	0	1448.4154	1458.9285	1459.4284	1	1460.9484	1.52	1462.4221	n/a
1475.5452	1480.7952	94	1	3	3	0.77	1	0	11.375	0	1464.1772	1475.5452	1476.0454	1	1477.5953	1.5498	1479.0469	1480.2827
1491.3042	1496.5542	95	3	3	1	0.17	1	0	10.5	0	1480.7977	1491.3042	1491.8041	1	1493.2192	1.4151	1494.8045	1496.0367
1506.184	1511.434	96	2	3	3	0.78	1	1	9.625	0	1496.5553	1506.184	1506.6839	1	1507.9793	1.2954	1509.6832	1510.915
1521.9342	1527.1842	97	2	3	2	0.43	1	1	10.5	0	1511.4326	1521.9342	1522.4346	1	1523.7306	1.296	1525.4359	1526.6684
1537.6933	1542.9433	98	3	3	3	0.65	1	1	10.5	0	1527.1868	1537.6933	1538.1931	1	1539.4579	1.2648	1541.1924	1542.4241
1554.3227	1559.5727	99	3	3	3	0.73	0	0	11.375	1	1542.9444	1554.3227	1554.8226	1	1556.1056	1.283	1557.8182	n/a
1570.0743	1575.3243	100	2	3	1	0.3	0	0	10.5	1	1559.5714	1570.0743	1570.5745	1	1572.7533	2.1788	1573.5681	n/a
1585.8151	1591.0651	101	1	3	3	0.9	0	0	10.5	0	1575.3176	1585.8151	1586.3318	1	1587.9206	1.5888	1589.3169	n/a
1600.6951	1605.9451	102	3	3	1	0.26	1	1	9.625	1	1591.0677	1600.6951	1601.206	1	1602.456	1.2501	1604.1941	1605.4345
1616.458	1621.708	103	1	3	2	0.48	0	1	10.5	1	1605.9438	1616.458	1616.958	1	1618.3679	1.4099	1619.9482	n/a
1633.0881	1638.3381	104	2	3	1	0.08	0	0	11.375	0	1621.7068	1633.0881	1633.5883	0	1635.5510000000004	1.9627	1636.5731	n/a
1647.9619	1653.2119	105	3	3	3	0.9	1	1	9.625	0	1638.3362	1647.9619	1648.4672	1	1649.9265	1.4593	1651.4497	1652.6918
1663.7303	1668.9803	106	2	3	2	0.6	1	1	10.5	1	1653.216	1663.7303	1664.2198	1	1665.5982	1.3784	1667.2127	1668.4448
1679.4604	1684.7104	107	2	3	2	0.35	0	1	10.5	0	1668.9623	1679.4604	1679.9607	1	1681.3015	1.3408	1682.9621	n/a
1695.2228	1700.4728	108	3	3	2	0.6	1	1	10.5	1	1684.713	1695.2228	1695.7227	1	1697.0134	1.2907	1698.7196	1699.9516
