onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
1349.5168	1354.7668	86	1	3	1	0.21	0	0	10.5	1	1338.9911	1349.5168	1350.0220000000004	n/a	n/a	n/a	1352.9997	n/a
1365.2685	1370.5185	87	3	3	2	0.47	1	0	10.5	0	1354.7496	1365.2685	1365.7684	0	1366.8144	1.046	1368.7508	n/a
1380.1316	1385.3816	88	3	3	1	0.12	1	1	9.625	1	1370.5006	1380.1316	1380.6484	0	1381.6064	0.95801	1383.6309	n/a
1395.8962	1401.1462	89	2	3	1	0.17	1	1	10.5	1	1385.3805	1395.8962	1396.3962	1	1398.2539	1.8577	1399.3792	1400.6147
1412.5244	1417.7744	90	1	3	2	0.64	0	0	11.375	0	1401.1289	1412.5244	1413.0281	1	1413.8856	0.8575200000000001	1416.011	n/a
1428.2768	1433.5268	91	1	3	1	0.05	0	0	10.5	0	1417.761	1428.2768	1428.7874	1	1429.6129999999996	0.8256	1431.7599	n/a
1443.1589	1448.4089	92	1	3	3	0.85	0	1	9.625	0	1433.5097	1443.1589	1443.6505	1	1444.3244	0.67389	1446.6418	n/a
1458.9076	1464.1576	93	1	3	1	0.29	0	1	10.5	0	1448.3918	1458.9076	1459.4137	1	1460.0844	0.6707	1462.3905	n/a
1475.5266	1480.7766	94	1	3	3	0.77	1	0	11.375	0	1464.1459	1475.5266	1476.0433	0	1477.6758	1.6325	1479.0226	n/a
1491.2898	1496.5398	95	3	3	1	0.17	1	0	10.5	0	1480.7755	1491.2898	1491.7897	0	1492.7799	0.9902	1494.7722	n/a
1506.1537	1511.4037	96	2	3	3	0.78	1	1	9.625	0	1496.5217	1506.1537	1506.6703	1	1507.8516	1.1813	1509.6532	1510.8835
1521.919	1527.169	97	2	3	2	0.43	1	1	10.5	0	1511.4032	1521.919	1522.419	1	1523.6348	1.2159	1525.4019	1526.6361
1537.6792	1542.9292	98	3	3	3	0.65	1	1	10.5	0	1527.1518	1537.6792	1538.1791	0	1538.9544	0.77525	1541.1506	n/a
1554.2996	1559.5496	99	3	3	3	0.73	0	0	11.375	1	1542.9113	1554.2996	1554.7996	0	1555.8181	1.0185	1557.7825	n/a
1570.0552	1575.3052	100	2	3	1	0.3	0	0	10.5	1	1559.5325	1570.0552	1570.565	1	1571.4819	0.91693	1573.5375	n/a
1585.8016	1591.0516	101	1	3	3	0.9	0	0	10.5	0	1575.2872	1585.8016	1586.3136	1	1587.0334	0.7198100000000001	1589.284	n/a
1600.6815	1605.9315	102	3	3	1	0.26	1	1	9.625	1	1591.0336	1600.6815	1601.1814	n/a	n/a	n/a	1604.1638	n/a
1616.4279	1621.6779	103	1	3	2	0.48	0	1	10.5	1	1605.9136	1616.4279	1616.9444	n/a	n/a	n/a	1619.9106	n/a
1633.0597	1638.3097	104	2	3	1	0.08	0	0	11.375	0	1621.6606	1633.0597	1633.5597	0	1634.9041	1.3444	1636.5427	n/a
1647.9418	1653.1918	105	3	3	3	0.9	1	1	9.625	0	1638.2926	1647.9418	1648.4418	0	1649.1522	0.71039	1651.4248	n/a
1663.6905	1668.9405	106	2	3	2	0.6	1	1	10.5	1	1653.1746	1663.6905	1664.1905	1	1665.4958	1.3054	1667.1735	1668.4079
1679.4469	1684.6969	107	2	3	2	0.35	0	1	10.5	0	1668.9233	1679.4469	1679.9392	0	1681.5271	1.588	1682.9222	n/a
1695.1933	1700.4433	108	3	3	2	0.6	1	1	10.5	1	1684.6789	1695.1933	1695.6932	0	1696.7269	1.0337	1698.6756	n/a
