onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
687.0364	692.2864	44	2	2	3	0.8	0	1	9.625	0	677.3948	687.0364	687.5425	1	688.2524	0.7098899999999999	690.5095	n/a
702.7889	708.0389	45	1	2	2	0.37	0	1	10.5	0	692.2627	702.7889	703.2888	1	704.1402	0.8514200000000001	706.2719	n/a
718.5447	723.7947	46	1	2	3	0.8	1	1	10.5	1	708.0252	718.5447	719.0456	1	719.8844	0.83878	722.0176	723.257
734.2981	739.5481	47	2	2	2	0.62	0	1	10.5	0	723.7709	734.2981	734.798	1	735.3635	0.5655	737.7802	n/a
750.0529	755.3029	48	2	2	1	0.11	1	1	10.5	0	739.5334	750.0529	750.5443	1	751.2504	0.70604	753.5269	754.7647
766.6738	771.9238	49	3	2	2	0.5	1	0	11.375	0	755.2791	766.6738	767.1737	1	768.6179	1.4442	770.1565	771.3906
781.5536	786.8036	50	3	2	2	0.63	1	1	9.625	0	771.9098	781.5536	782.062	1	782.6974	0.6354	785.0360000000002	786.2689
798.1831	803.4331	51	2	2	3	0.89	0	0	11.375	1	786.7874	798.1831	798.6928	1	799.7768	1.0841	801.6655	n/a
813.0629	818.3129	52	1	2	3	0.71	0	1	9.625	0	803.4181	813.0629	813.5628	1	814.2325	0.66973	816.5423	n/a
829.6923	834.9423	53	2	2	1	0.19	1	0	11.375	1	818.2955	829.6923	830.1922	1	831.3041	1.1119	833.158	834.4011
845.4458	850.6958	54	2	2	2	0.46	0	0	10.5	1	834.9244	845.4458	845.9467	1	846.7755	0.82881	848.921	n/a
860.3065	865.5565	55	3	2	1	0.07	0	1	9.625	0	850.672	860.3065	860.8183	0	861.7513	0.93301	863.7962	n/a
876.9479	882.1979	56	3	2	2	0.55	1	0	11.375	1	865.5505	876.9479	877.4478	1	878.7185	1.2708	880.427	881.658
891.8277	897.0777	57	2	2	3	0.67	1	1	9.625	1	882.1802	891.8277	892.3276	1	892.966	0.63841	895.3101	896.539
908.4622	913.7122	58	2	2	1	0.25	0	0	11.375	1	897.0597	908.4622	908.9464	1	909.7497	0.80325	911.9351	n/a
924.2079	929.4579	59	3	2	1	0.28	1	0	10.5	1	913.6892	924.2079	924.7089	1	926.1573	1.4484	927.6859	928.9206
939.0854	944.3354	60	1	2	1	0.32	0	1	9.625	0	929.4355	939.0854	939.5864	1	940.3649	0.77849	942.5656	n/a
954.8312	960.0812	61	3	2	3	0.68	1	1	10.5	1	944.3153	954.8312	955.333	1	956.1322	0.79923	958.3209	959.5523
970.5925	975.8425	62	1	2	1	0.07	0	1	10.5	0	960.0742	970.5925	971.0946	1	972.5397	1.4451	974.0748	n/a
987.2219	992.4719	63	2	2	2	0.54	1	0	11.375	0	975.8245	987.2219	987.7218	1	988.5631	0.84126	990.6973	991.9324
1002.9701	1008.2201	64	2	2	3	0.75	1	0	10.5	0	992.454	1002.9701	1003.4711	1	1004.115	0.64393	1006.4506	1007.6869
1017.848	1023.098	65	1	2	1	0.23	0	1	9.625	0	1008.2002	1017.848	1018.3485	1	1019.1785	0.8299200000000001	1021.3304	n/a
1033.5942	1038.8442	66	1	2	2	0.5	0	1	10.5	0	1023.0801	1033.5942	1034.111	1	1034.6018	0.49084	1037.083	n/a
1050.2241	1055.4741	67	3	2	1	0.14	1	0	11.375	0	1038.8363	1050.2241	1050.725	0	1051.6893	0.96431	1053.7137	n/a
1065.0868	1070.3368	68	2	2	1	0.32	0	1	9.625	0	1055.467	1065.0868	1065.6034	1	1066.2808	0.67732	1068.5913	n/a
1081.733	1086.983	69	1	2	2	0.45	0	0	11.375	1	1070.3446	1081.733	1082.2332	1	1083.2321	0.99884	1085.2154	n/a
1097.4793	1102.7293	70	2	2	2	0.38	1	0	10.5	0	1086.965	1097.4793	1097.9958	1	1098.64	0.6441600000000001	1100.9678	1102.2028
1112.3591	1117.6091	71	3	2	3	0.76	1	1	9.625	0	1102.721	1112.3591	1112.8756	1	1113.4872	0.61156	1115.8452	1117.0806
1128.9884	1134.2384	72	1	2	1	0.16	0	0	11.375	0	1117.5985	1128.9884	1129.4884	1	1130.7587	1.2703	1132.476	n/a
1143.8684	1149.1184	73	3	3	2	0.39	1	1	9.625	0	1134.2292	1143.8684	1144.3682	0	1145.6784	1.3102	1147.3535	n/a
1159.6262	1164.8762	74	2	3	1	0.24	1	1	10.5	0	1149.1067	1159.6262	1160.1144	0	1161.318	1.2035	1163.0992	n/a
1176.2441	1181.4941	75	2	3	3	0.86	0	0	11.375	0	1164.8525	1176.2441	1176.7579	1	1177.3813	0.62337	1179.73	n/a
1191.1177	1196.3677	76	1	3	2	0.56	0	1	9.625	0	1181.4831	1191.1177	1191.6354	1	1192.2692	0.63385	1194.6075	n/a
1206.8802	1212.1302	77	3	3	3	0.81	1	1	10.5	0	1196.3607	1206.8802	1207.3867	1	1208.1008	0.71404	1210.3532	1211.5947
1222.6331	1227.8831	78	2	3	3	0.94	0	1	10.5	0	1212.1065	1222.6331	1223.133	1	1225.0929	1.9599	1226.1156	n/a
1239.2626	1244.5126	79	2	3	2	0.51	1	0	11.375	1	1227.8689	1239.2626	1239.7743	0	1240.6515	0.8772399999999999	1242.7448	n/a
1254.1342	1259.3842	80	3	3	1	0.33	1	1	9.625	0	1244.4946	1254.1342	1254.6423	0	1255.7229	1.0806	1257.6238	n/a
1270.7718	1276.0218	81	1	3	2	0.42	0	0	11.375	0	1259.3744	1270.7718	1271.2717	1	1272.4986	1.2269	1274.2379	n/a
1286.5181	1291.7681	82	1	3	3	0.69	0	0	10.5	0	1276.0038	1286.5181	1287.018	1	1287.6258	0.60785	1290.0006	n/a
1302.2731	1307.5231	83	2	3	3	0.72	0	0	10.5	0	1291.7536	1302.2731	1302.7809	1	1303.5613	0.78041	1305.7469	n/a
1318.0273	1323.2773	84	1	3	1	0.12	0	0	10.5	1	1307.4994	1318.0273	1318.5272	1	1319.6813	1.1541	1321.5084	n/a
1333.7736	1339.0236	85	3	3	2	0.55	1	0	10.5	1	1323.2594	1333.7736	1334.2822	1	1335.3683	1.0861	1337.2559	1338.4912
1349.5366	1354.7866	86	1	3	1	0.21	0	0	10.5	1	1339.0076	1349.5366	1350.0365	1	1351.0719	1.0354	1353.0023	n/a
1365.2895	1370.5395	87	3	3	2	0.47	1	0	10.5	0	1354.77	1365.2895	1365.7904	1	1367.3273	1.5369	1368.7652	1369.9987
1380.1627	1385.4127	88	3	3	1	0.12	1	1	9.625	1	1370.5158	1380.1627	1380.6679	1	1381.5189	0.851	1383.6451	1384.8770000000004
1395.9127	1401.1627	89	2	3	1	0.17	1	1	10.5	1	1385.3947	1395.9127	1396.4255	1	1397.6948	1.2692	1399.3914	1400.6314
1412.5435	1417.7935	90	1	3	2	0.64	0	0	11.375	0	1401.1411	1412.5435	1413.0444	1	1413.838	0.7935800000000001	1416.0208	n/a
1428.2892	1433.5392	91	1	3	1	0.05	0	0	10.5	0	1417.7705	1428.2892	1428.8013	0	1429.8294	1.0282	1431.7789	n/a
1443.1667	1448.4167	92	1	3	3	0.85	0	1	9.625	0	1433.5334	1443.1667	1443.6811	1	1444.557	0.87595	1446.6563	n/a
1458.9292	1464.1792	93	1	3	1	0.29	0	1	10.5	0	1448.4097	1458.9292	1459.4301	1	1460.0289	0.59878	1462.4098	n/a
1475.5569	1480.8069	94	1	3	3	0.77	1	0	11.375	0	1464.1596	1475.5569	1476.0568	1	1476.9161	0.85931	1479.0328	1480.2692
1491.3056	1496.5556	95	3	3	1	0.17	1	0	10.5	0	1480.789	1491.3056	1491.8066	1	1492.8117	1.0051	1494.7855	1496.0213
1506.1831	1511.4331	96	2	3	3	0.78	1	1	9.625	0	1496.5353	1506.1831	1506.6841	1	1507.4436	0.7595	1509.6654	1510.9004
1521.9293	1527.1793	97	2	3	2	0.43	1	1	10.5	0	1511.4151	1521.9293	1522.4298	1	1523.0186	0.5888	1525.4186	1526.6539
1537.6923	1542.9423	98	3	3	3	0.65	1	1	10.5	0	1527.1719	1537.6923	1538.1923	1	1539.2271	1.0348	1541.1748	1542.4072
1554.3221	1559.5721	99	3	3	3	0.73	0	0	11.375	1	1542.9243	1554.3221	1554.823	1	1555.6183	0.79527	1557.8042	n/a
1570.0513	1575.3013	100	2	3	1	0.3	0	0	10.5	1	1559.5538	1570.0513	1570.5688	1	1571.3132	0.74445	1573.5505	n/a
1585.8143	1591.0643	101	1	3	3	0.9	0	0	10.5	0	1575.3	1585.8143	1586.3312	1	1586.9688	0.63754	1589.3033	n/a
1600.6941	1605.9441	102	3	3	1	0.26	1	1	9.625	1	1591.0566	1600.6941	1601.194	1	1602.0402	0.84625	1604.1807	1605.4184
1616.4403	1621.6903	103	1	3	2	0.48	0	1	10.5	1	1605.9339	1616.4403	1616.9569	1	1617.8799	0.9229	1619.9395	n/a
1633.0865	1638.3365	104	2	3	1	0.08	0	0	11.375	0	1621.6891	1633.0865	1633.5864	1	1634.8552	1.2688	1636.5571	n/a
1647.9449	1653.1949	105	3	3	3	0.9	1	1	9.625	0	1638.3185	1647.9449	1648.4494	1	1649.4711	1.0217	1651.4348	1652.6765
1663.7126	1668.9626	106	2	3	2	0.6	1	1	10.5	1	1653.1984	1663.7126	1664.2125	1	1665.1263	0.91379	1667.1971	1668.4298
1679.47	1684.72	107	2	3	2	0.35	0	1	10.5	0	1668.9505	1679.47	1679.9587	1	1680.6858	0.72713	1682.9429	n/a
1695.2157	1700.4657	108	3	3	2	0.6	1	1	10.5	1	1684.6962	1695.2157	1695.7217	1	1696.3735	0.65171	1698.7054	1699.9363
