onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
10.5568	15.8068	1	1	1	2	0.53	0	0	10.5	0	0.049361	10.5568	11.0823	1	12.5908	1.5085	14.0498	n/a
25.4203	30.6703	2	2	1	1	0.13	0	1	9.625	0	15.7888	25.4203	25.9365	1	27.2622	1.3257	28.9134	n/a
42.0493	47.2993	3	2	1	3	0.91	1	0	11.375	1	30.6633	42.0493	42.5775	1	44.2453	1.6678	45.5452	46.7746
56.9292	62.1792	4	3	1	1	0.15	1	1	9.625	1	47.2951	56.9292	57.4443	1	58.5248	1.0805	60.4115	61.6505
72.6762	77.9262	5	1	1	2	0.61	0	1	10.5	0	62.1612	72.6762	73.1929	1	74.4844	1.2915	76.1592	n/a
89.3081	94.5581	6	3	1	1	0.31	1	0	11.375	0	77.9257	89.3081	89.8214	1	90.9323	1.1108	92.791	94.0308
105.0733	110.3233	7	3	1	3	0.79	1	0	10.5	0	94.5536	105.0733	105.5732	1	106.5077	0.93449	108.5502	109.7851
120.8219	126.0719	8	1	1	1	0.1	0	0	10.5	0	110.3166	120.8219	121.3307	1	122.6352	1.3045	124.3048	n/a
135.7038	140.9538	9	3	1	2	0.58	1	1	9.625	0	126.0547	135.7038	136.2106	1	137.1706	0.96001	139.1763	140.4156
152.3234	157.5734	10	3	1	2	0.36	1	0	11.375	1	140.9365	152.3234	152.8356	1	154.0743	1.2387	155.8057	157.04399999999995
168.0864	173.3364	11	1	1	3	0.82	0	0	10.5	1	157.5555	168.0864	168.5862	1	170.45	1.8637	171.55200000000005	n/a
183.8328	189.0828	12	3	1	1	0.22	1	0	10.5	1	173.3184	183.8328	184.3328	1	185.4175	1.0848	187.3158	188.5494
199.5813	204.8313	13	3	1	3	0.87	0	0	10.5	1	189.0656	199.5813	200.0955	1	201.1365	1.041	203.0644	n/a
215.3251	220.5751	14	1	1	2	0.45	0	0	10.5	0	204.814	215.3251	215.8466	1	217.9365	2.09	218.8127	n/a
230.2217	235.4717	15	2	1	3	0.7	0	1	9.625	0	220.5739	230.2217	230.7216	1	231.5438	0.82214	233.6949	n/a
245.9604	251.2104	16	1	1	1	0.27	0	1	10.5	1	235.4538	245.9604	246.4771	1	247.6955	1.2184	249.4505	n/a
262.5974	267.8474	17	2	1	2	0.4	0	0	11.375	0	251.2001	262.5974	263.0973	1	264.0229	0.92553	266.0798	n/a
278.3437	283.5937	18	1	1	1	0.18	0	0	10.5	1	267.8295	278.3437	278.8435	1	280.3263	1.4828	281.8262	n/a
294.1068	299.3568	19	1	1	3	0.74	0	0	10.5	0	283.5759	294.1068	294.6066	1	296.1017	1.4951	297.5723	n/a
309.8547	315.1047	20	3	1	2	0.52	1	0	10.5	1	299.3389	309.8547	310.3378	1	311.5251	1.1873	313.3377	314.5683
324.7366	329.9866	21	1	1	1	0.34	0	1	9.625	0	315.0875	324.7366	325.2366	1	326.6046	1.368	328.2153	n/a
341.3518	346.6018	22	3	1	3	0.7	1	0	11.375	1	329.9649	341.3518	341.8621	1	343.0842	1.2221	344.8347	346.0734
356.2338	361.4838	23	2	1	2	0.65	0	1	9.625	0	346.5943	356.2338	356.7419	1	358.6361	1.8942	359.7166	n/a
372.8656	378.1156	24	2	1	2	0.49	1	0	11.375	1	361.4666	372.8656	373.3714	1	374.3471	0.97577	376.3486	377.5799
387.7346	392.9846	25	2	1	2	0.57	0	1	9.625	0	378.0984	387.7346	388.2475	1	389.9713	1.7237	391.2171	n/a
403.4977	408.7477	26	2	1	1	0.22	1	1	10.5	1	392.9668	403.4977	403.9808	1	405.0025	1.0216	406.9634	408.2102
420.1113	425.3613	27	1	1	2	0.4	1	0	11.375	1	408.7297	420.1113	420.6113	1	421.9859	1.3746	423.5941	424.8376
435.8733	441.1233	28	2	1	1	0.27	1	0	10.5	1	425.3591	435.8733	436.3598	1	437.5773	1.2175	439.3594	440.5911
451.6084	456.8584	29	1	1	3	0.88	0	0	10.5	1	441.1093	451.6084	452.1195	1	453.4007	1.2812	455.1079	n/a
466.4904	471.7404	30	3	1	1	0.09	1	1	9.625	0	456.858	466.4904	466.9904	1	469.784	2.7937	469.99	471.2213
482.2457	487.4957	31	3	1	2	0.44	1	1	10.5	1	471.7399	482.2457	482.7456	1	484.3837	1.6381	485.7386	486.9748
498.8751	504.1251	32	3	1	3	0.95	1	0	11.375	0	487.4944	498.8751	499.3751	1	500.4719	1.0968	502.3704	503.6031
514.6381	519.8881	33	2	1	3	0.75	1	0	10.5	1	504.1239	514.6381	515.1213	1	516.2869	1.1656	518.1206	519.3567
530.3678	535.6178	34	2	1	1	0.06	1	0	10.5	0	519.8701	530.3678	530.8678	1	532.7663	1.8985	533.8676	535.11
545.2642	550.5142	35	2	1	3	0.83	0	1	9.625	0	535.6331	545.2642	545.7499	1	547.3021	1.5522	548.7495	n/a
561.0105	566.2605	36	1	1	3	0.66	0	1	10.5	1	550.4994	561.0105	561.5151	1	563.0777	1.5626	564.4981	n/a
576.7637	582.0137	37	3	2	3	0.84	1	1	10.5	1	566.2592	576.7637	577.2637	1	578.5894	1.3257	580.2558	581.4931
592.5198	597.7698	38	1	2	3	0.93	0	1	10.5	0	582.0132	592.5198	593.0197	1	594.3486	1.3289	596.0119	n/a
609.1441	614.3941	39	3	2	1	0.2	1	0	11.375	1	597.7685	609.1441	609.644	1	611.0361	1.3921	612.6317	613.8733
624.029	629.279	40	3	2	2	0.41	1	1	9.625	1	614.3936	624.029	624.5122	1	625.6916	1.1793	627.5113	628.7537
639.7753	645.0253	41	1	2	2	0.59	0	1	10.5	1	629.2756	639.7753	640.2752	1	641.3552	1.0799	643.2743	n/a
655.5232	660.7732	42	1	2	3	0.85	0	1	10.5	1	645.0241	655.5232	656.0232	1	657.4028	1.3796	659.0229	n/a
672.155	677.405	43	3	2	3	0.92	1	0	11.375	1	660.7725	672.155	672.655	1	674.2265	1.5714	675.6546	676.8869
687.0369999999998	692.2869999999998	44	2	2	3	0.8	0	1	9.625	0	677.4045	687.0369999999998	687.5369999999998	1	689.2818	1.7448	690.53	n/a
702.7854	708.0354	45	1	2	2	0.37	0	1	10.5	0	692.2864	702.7854	703.2855	1	704.6813	1.3957	706.2851	n/a
718.5401	723.7901	46	1	2	3	0.8	1	1	10.5	1	708.0351	718.5401	719.04	n/a	n/a	n/a	722.0392	n/a
734.2864	739.5364	47	2	2	2	0.62	0	1	10.5	0	723.7888	734.2864	734.7862	1	735.8322	1.046	737.7855	n/a
750.0328	755.2828	48	2	2	1	0.11	1	1	10.5	0	739.5351	750.0328	750.5479	1	752.1834	1.6354	753.5318	754.7751
766.6629	771.9129	49	3	2	2	0.5	1	0	11.375	0	755.2981	766.6629	767.1787	1	767.9916	0.8129	770.1628	771.4024
781.5451	786.7951	50	3	2	2	0.63	1	1	9.625	0	771.9126	781.5451	782.0451	1	783.8549	1.8098	785.0446	786.2825
798.1768	803.4268	51	2	2	3	0.89	0	0	11.375	1	786.7947	798.1768	798.6769	1	800.0865	1.4096	801.6765	n/a
813.0511	818.3011	52	1	2	3	0.71	0	1	9.625	0	803.4264	813.0511	813.5589	1	815.6542	2.0953	816.5503	n/a
829.6806	834.9306	53	2	2	1	0.19	1	0	11.375	1	818.3084	829.6806	830.1905	1	832.2376	2.0471	833.1797	834.4161
845.4436	850.6936	54	2	2	2	0.46	0	0	10.5	1	834.9293	845.4436	845.9434	1	847.7329	1.7895	848.926	n/a
860.3213	865.5713	55	3	2	1	0.07	0	1	9.625	0	850.6887	860.3213	860.8233	1	862.4042	1.5809	863.8059	n/a
876.9531	882.2031	56	3	2	2	0.55	1	0	11.375	1	865.5556	876.9531	877.4531	1	878.5237	1.0706	880.4359	881.6728
891.8326	897.0826	57	2	2	3	0.67	1	1	9.625	1	882.1859	891.8326	892.335	1	893.8909	1.5559	895.318	896.5506
908.4621	913.7121	58	2	2	1	0.25	0	0	11.375	1	897.0679	908.4621	908.9669	1	911.1391	2.1722	911.9444	n/a
924.2154	929.4654	59	3	2	1	0.28	1	0	10.5	1	913.6997	924.2154	924.7154	1	925.554	0.8386100000000001	927.6983	928.9321
939.0975	944.3475	60	1	2	1	0.32	0	1	9.625	0	929.4482	939.0975	939.5974	1	941.0422	1.4447	942.5705	n/a
954.8512	960.1012	61	3	2	3	0.68	1	1	10.5	1	944.3302	954.8512	955.346	1	956.3377	0.99167	958.3289	959.5624
970.5974	975.8474	62	1	2	1	0.07	0	1	10.5	0	960.0832	970.5974	971.0974	1	972.2248	1.1274	974.0798	n/a
987.2269	992.4769	63	2	2	2	0.54	1	0	11.375	0	975.8295	987.2269	987.7267	1	989.1357	1.4089	990.7093	991.9439
1002.975	1008.225	64	2	2	3	0.75	1	0	10.5	0	992.4592	1002.975	1003.475	1	1005.3442	1.8693	1006.4578	1007.6968
1017.8569	1023.1069	65	1	2	1	0.23	0	1	9.625	0	1008.2078	1017.8569	1018.3569	1	1019.2876	0.93067	1021.3398	n/a
1033.616	1038.866	66	1	2	2	0.5	0	1	10.5	0	1023.0897	1033.616	1034.1158	1	1035.1193	1.0034	1037.0885	n/a
1050.2373	1055.4873	67	3	2	1	0.14	1	0	11.375	0	1038.848	1050.2373	1050.7453	1	1051.7023	0.95706	1053.7202	1054.9557
1065.1085	1070.3585	68	2	2	1	0.32	0	1	9.625	0	1055.4774	1065.1085	1065.6193	1	1067.3021	1.6829	1068.6021	n/a
1081.738	1086.988	69	1	2	2	0.45	0	0	11.375	1	1070.3521	1081.738	1082.2378	1	1083.1415	0.90364	1085.2204	n/a
1097.4842	1102.7342	70	2	2	2	0.38	1	0	10.5	0	1086.9839	1097.4842	1097.9841	1	1098.9091	0.92502	1100.9667	1102.2131
1112.365	1117.615	71	3	2	3	0.76	1	1	9.625	0	1102.7329	1112.365	1112.865	1	1114.6286	1.7636	1115.848	1117.0924
1129.0102	1134.2602	72	1	2	1	0.16	0	0	11.375	0	1117.6144	1129.0102	1129.4968	1	1130.8519	1.3552	1132.4798	n/a
1143.8788	1149.1288	73	3	3	2	0.39	1	1	9.625	0	1134.2297	1143.8788	1144.3788	1	1145.5474	1.1686	1147.3616	1148.5966
1159.6363	1164.8863	74	2	3	1	0.24	1	1	10.5	0	1149.1116	1159.6363	1160.1362	1	1161.1232	0.98696	1163.1186	1164.3495
1176.249	1181.499	75	2	3	3	0.86	0	0	11.375	0	1164.8683	1176.249	1176.7656	1	1178.7146	1.949	1179.7481	n/a
1191.1289	1196.3789	76	1	3	2	0.56	0	1	9.625	0	1181.4977	1191.1289	1191.6454	1	1192.8182	1.1728	1194.624	n/a
1206.8918	1212.1418	77	3	3	3	0.81	1	1	10.5	0	1196.3776	1206.8918	1207.3917	1	1208.4578	1.0659999999999998	1210.3742	1211.6072
1222.6215	1227.8715	78	2	3	3	0.94	0	1	10.5	0	1212.1237	1222.6215	1223.1383	1	1223.8816	0.7433	1226.1211	n/a
1239.2701	1244.5201	79	2	3	2	0.51	1	0	11.375	1	1227.8713	1239.2701	1239.7701	1	1240.833	1.0629	1242.753	1243.9882
1254.1353	1259.3853	80	3	3	1	0.33	1	1	9.625	0	1244.5029	1254.1353	1254.6521	1	1255.8166	1.1645	1257.635	1258.867
1270.7839	1276.0339	81	1	3	2	0.42	0	0	11.375	0	1259.3849	1270.7839	1271.2839	1	1272.2798	0.99594	1274.2591	n/a
1286.5397	1291.7897	82	1	3	3	0.69	0	0	10.5	0	1276.0167	1286.5397	1287.0396	1	1287.7993	0.75964	1290.0153	n/a
1302.2694	1307.5194	83	2	3	3	0.72	0	0	10.5	0	1291.7653	1302.2694	1302.7859	1	1303.7506	0.96468	1305.7685	n/a
1318.0155	1323.2655	84	1	3	1	0.12	0	0	10.5	1	1307.5179	1318.0155	1318.5322	1	1319.6383	1.1061	1321.5146	n/a
1333.7953	1339.0453	85	3	3	2	0.55	1	0	10.5	1	1323.2643	1333.7953	1334.2952	1	1335.9821	1.6869	1337.2611	1338.5072
1349.5266	1354.7766	86	1	3	1	0.21	0	0	10.5	1	1339.0275	1349.5266	1350.0434	1	1351.3575	1.3141	1353.0263	n/a
1365.292	1370.542	87	3	3	2	0.47	1	0	10.5	0	1354.7762	1365.292	1365.8044	1	1366.5251	0.7206100000000001	1368.775	1370.0143
1380.174	1385.424	88	3	3	1	0.12	1	1	9.625	1	1370.5364	1380.174	1380.6843	1	1382.0756	1.3913	1383.6568	1384.8941
1395.9306	1401.1806	89	2	3	1	0.17	1	1	10.5	1	1385.4164	1395.9306	1396.4392	1	1397.4041	0.96488	1399.4129999999998	1400.6472
1412.5601	1417.8101	90	1	3	2	0.64	0	0	11.375	0	1401.1627	1412.5601	1413.0542	1	1414.3631	1.3090000000000002	1416.0424	n/a
1428.3064	1433.5564	91	1	3	1	0.05	0	0	10.5	0	1417.7921	1428.3064	1428.8063	1	1429.9552	1.1489	1431.7887	n/a
1443.1862	1448.4362	92	1	3	3	0.85	0	1	9.625	0	1433.5384	1443.1862	1443.6861	1	1444.4986	0.8125	1446.6685	n/a
1458.9335	1464.1835	93	1	3	1	0.29	0	1	10.5	0	1448.4182	1458.9335	1459.4335	1	1460.4977	1.0642	1462.4165	n/a
1475.5653	1480.8153	94	1	3	3	0.77	1	0	11.375	0	1464.1663	1475.5653	1476.0653	1	1476.9616	0.89628	1479.0481	1480.2852
1491.3139	1496.5639	95	3	3	1	0.17	1	0	10.5	0	1480.7981	1491.3139	1491.8247	1	1492.9446	1.1199	1494.7968	1496.0366
1506.188	1511.438	96	2	3	3	0.78	1	1	9.625	0	1496.5569	1506.188	1506.7046	1	1507.8084	1.1038	1509.6787	1510.9154
1521.951	1527.201	97	2	3	2	0.43	1	1	10.5	0	1511.4368	1521.951	1522.4509	1	1523.2884	0.83746	1525.4335	1526.6685
1537.7096	1542.9596	98	3	3	3	0.65	1	1	10.5	0	1527.1831	1537.7096	1538.2139	1	1539.0477	0.8337899999999999	1541.1796	1542.4212
1554.3267	1559.5767	99	3	3	3	0.73	0	0	11.375	1	1542.9425	1554.3267	1554.8433	1	1555.9589999999996	1.1157	1557.8092	n/a
1570.09	1575.34	100	2	3	1	0.3	0	0	10.5	1	1559.5587	1570.09	1570.59	1	1571.9183	1.3283	1573.572	n/a
1585.8386	1591.0886	101	1	3	3	0.9	0	0	10.5	0	1575.3228	1585.8386	1586.3386	1	1587.3181	0.9795	1589.3215	n/a
1600.7206	1605.9706	102	3	3	1	0.26	1	1	9.625	1	1591.0714	1600.7206	1601.2206	1	1602.3256	1.105	1604.1981	1605.4324
1616.4692	1621.7192	103	1	3	2	0.48	0	1	10.5	1	1605.9534	1616.4692	1616.9787	1	1618.9409	1.9622	1619.9521	n/a
1633.101	1638.351	104	2	3	1	0.08	0	0	11.375	0	1621.7020000000002	1633.101	1633.6009	1	1634.868	1.2671	1636.5738	n/a
1647.9713	1653.2213	105	3	3	3	0.9	1	1	9.625	0	1638.3338	1647.9713	1648.4829	1	1649.2518	0.76884	1651.4537	1652.69
1663.7315	1668.9815	106	2	3	2	0.6	1	1	10.5	1	1653.2033	1663.7315	1664.2342	1	1665.4036	1.1695	1667.2001	1668.4422
1679.4806	1684.7306	107	2	3	2	0.35	0	1	10.5	0	1668.9663	1679.4806	1679.9805	1	1681.0836	1.1031	1682.9629	n/a
1695.2287	1700.4787	108	3	3	2	0.6	1	1	10.5	1	1684.7129	1695.2287	1695.7286	1	1697.1067	1.3781	1698.7116	1699.9477
