onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
324.7243	329.9743	21	1	1	1	0.34	0	1	9.625	0	315.0848	324.7243	325.2447	1	326.199	0.95422	328.2092	n/a
341.3322	346.5822	22	3	1	3	0.7	1	0	11.375	1	329.9601	341.3322	341.8451	1	343.1106	1.2655	344.8339	346.0686
356.2396	361.4896	23	2	1	2	0.65	0	1	9.625	0	346.5849	356.2396	356.7251	1	357.8697	1.1447	359.7079	n/a
372.8643	378.1143	24	2	1	2	0.49	1	0	11.375	1	361.4587	372.8643	373.3478	1	374.9336	1.5859	376.3371	377.5742
387.7344	392.9844	25	2	1	2	0.57	0	1	9.625	0	378.0866	387.7344	388.2384	1	389.8688	1.6304	391.2169	n/a
403.4807	408.7307	26	2	1	1	0.22	1	1	10.5	1	392.974	403.4807	403.9973	1	405.8128	1.8156	406.9641	408.2044
420.1205	425.3705	27	1	1	2	0.4	1	0	11.375	1	408.7149	420.1205	420.6207	1	421.9961	1.3754	423.5926	424.834
435.8731	441.1231	28	2	1	1	0.27	1	0	10.5	1	425.3563	435.8731	436.3730000000001	1	437.8596	1.4866	439.3556	440.5863
451.6194	456.8694	29	1	1	3	0.88	0	0	10.5	1	441.1051	451.6194	452.1193	1	453.3708	1.2515	455.104	n/a
466.4992	471.7492	30	3	1	1	0.09	1	1	9.625	0	456.8549	466.4992	467.0098	1	469.2185	2.2086	469.9817	471.2175
482.2622	487.5122	31	3	1	2	0.44	1	1	10.5	1	471.7313	482.2622	482.7621	1	484.3224	1.5603	485.7355	486.9719
498.8752	504.1252	32	3	1	3	0.95	1	0	11.375	0	487.4942	498.8752	499.3755	1	500.8337	1.4582	502.3602	503.5991
514.6212	519.8712	33	2	1	3	0.75	1	0	10.5	1	504.111	514.6212	515.1378	1	516.3212	1.1834	518.1204	519.3525
530.3738	535.6238	34	2	1	1	0.06	1	0	10.5	0	519.87	530.3738	530.8907	0	532.5547	1.664	533.8667	n/a
545.2643	550.5143	35	2	1	3	0.83	0	1	9.625	0	535.6263	545.2643	545.7646	1	548.7288	2.9642	548.7492	n/a
561.0103	566.2603	36	1	1	3	0.66	0	1	10.5	1	550.5001	561.0103	561.5102	0	564.4811	2.9709	564.4927	n/a
576.7629	582.0129	37	3	2	3	0.84	1	1	10.5	1	566.2578	576.7629	577.2565	0	580.2336	2.9771	580.2479	n/a
592.5039	597.7539	38	1	2	3	0.93	0	1	10.5	0	582.0053	592.5039	593.0041	1	594.1508	1.1467	596.0054	n/a
609.1323	614.3823	39	3	2	1	0.2	1	0	11.375	1	597.7563	609.1323	609.6322	0	611.4063	1.7741	612.6313	n/a
624.0121	629.2621	40	3	2	2	0.41	1	1	9.625	1	614.381	624.0121	624.5193	1	625.9096	1.3903	627.5113	628.7446
639.7751	645.0251	41	1	2	2	0.59	0	1	10.5	1	629.2608	639.7751	640.2601	1	641.2769999999998	1.0169	643.2616	n/a
655.5214	660.7714	42	1	2	3	0.85	0	1	10.5	1	645.0125	655.5214	656.0213	1	658.9725	2.9512	659.0039	n/a
672.1508	677.4008	43	3	2	3	0.92	1	0	11.375	1	660.7701	672.1508	672.6507	1	674.6767	2.0259	675.6439999999999	676.8760000000002
687.0162	692.2662	44	2	2	3	0.8	0	1	9.625	0	677.3948	687.0162	687.5332	1	688.6361	1.103	690.5179	n/a
702.7769	708.0269	45	1	2	2	0.37	0	1	10.5	0	692.2687	702.7769	703.2769	1	704.4355	1.1587	706.2592	n/a
718.5315	723.7815	46	1	2	3	0.8	1	1	10.5	1	708.0263	718.5315	719.0317	1	720.3551	1.3233	722.0222	723.2591
734.2722	739.5222	47	2	2	2	0.62	0	1	10.5	0	723.7719999999998	734.2722	734.7861	1	737.7586	2.9725	737.7739	n/a
750.0325	755.2825	48	2	2	1	0.11	1	1	10.5	0	739.5349	750.0325	750.5324	0	751.8022	1.2698	753.5315	n/a
766.6619	771.9119	49	3	2	2	0.5	1	0	11.375	0	755.2824	766.6619	767.1618	1	768.3295	1.1677	770.1562	771.3927
781.5453	786.7953	50	3	2	2	0.63	1	1	9.625	0	771.9106	781.5453	782.0455	1	785.0181	2.9726	785.0302	786.2717
798.1712	803.4212	51	2	2	3	0.89	0	0	11.375	1	786.7903	798.1712	798.671	0	801.6467	2.9757	801.6548	n/a
813.051	818.301	52	1	2	3	0.71	0	1	9.625	0	803.4224	813.051	813.5509	1	814.632	1.0811	816.5454	n/a
829.6686	834.9186	53	2	2	1	0.19	1	0	11.375	1	818.2997	829.6686	830.1803	0	831.6634	1.4831	833.17	n/a
845.4267	850.6767	54	2	2	2	0.46	0	0	10.5	1	834.921	845.4267	845.9266	1	847.2146	1.288	848.9111	n/a
860.3065	865.5565	55	3	2	1	0.07	0	1	9.625	0	850.6753	860.3065	860.8064	0	862.7747	1.9683	863.8016	n/a
876.936	882.186	56	3	2	2	0.55	1	0	11.375	1	865.5552	876.936	877.4358	n/a	n/a	n/a	880.4264	n/a
891.799	897.049	57	2	2	3	0.67	1	1	9.625	1	882.1771	891.799	892.3156	1	893.4854	1.1698	895.3003	896.5386
908.4452	913.6952	58	2	2	1	0.25	0	0	11.375	1	897.0511	908.4452	908.9451	1	910.4931	1.5481	911.9275	n/a
924.1976	929.4476	59	3	2	1	0.28	1	0	10.5	1	913.6774	924.1976	924.6978	0	926.2124	1.5146	927.6825	n/a
939.0715	944.3215	60	1	2	1	0.32	0	1	9.625	0	929.441	939.0715	939.5717	1	941.7241	2.1524	942.5564	n/a
954.8343	960.0843	61	3	2	3	0.68	1	1	10.5	1	944.32	954.8343	955.3342	1	956.4038	1.0696	958.3167	959.5508
970.5806	975.8306	62	1	2	1	0.07	0	1	10.5	0	960.0663	970.5806	971.0805	1	974.0506	2.9702	974.0715	n/a
987.2114	992.4614	63	2	2	2	0.54	1	0	11.375	0	975.8225	987.2114	987.7099	1	988.875	1.1651	990.6962	991.9312
1002.9563	1008.2063	64	2	2	3	0.75	1	0	10.5	0	992.4472	1002.9563	1003.4562	1	1004.3861	0.92989	1006.4539	1007.6869
1017.8361	1023.0861	65	1	2	1	0.23	0	1	9.625	0	1008.205	1017.8361	1018.336	n/a	n/a	n/a	1021.3277	n/a
1033.5838	1038.8338	66	1	2	2	0.5	0	1	10.5	0	1023.0848	1033.5838	1034.0841	1	1035.3932	1.3091	1037.0816	n/a
1050.2118	1055.4618	67	3	2	1	0.14	1	0	11.375	0	1038.8363	1050.2118	1050.7117	0	1051.849	1.1372	1053.7109	n/a
1065.0917	1070.3417	68	2	2	1	0.32	0	1	9.625	0	1055.461	1065.0917	1065.5915	n/a	n/a	n/a	1068.5841	n/a
1081.721	1086.971	69	1	2	2	0.45	0	0	11.375	1	1070.3404	1081.721	1082.221	1	1084.1993	1.9784	1085.2088	n/a
1097.4674	1102.7174	70	2	2	2	0.38	1	0	10.5	0	1086.9596	1097.4674	1097.9673	1	1100.5987	2.6315	1100.9664	1102.2
1112.3472	1117.5972	71	3	2	3	0.76	1	1	9.625	0	1102.7172	1112.3472	1112.8471	1	1113.8384	0.99136	1115.8401	1117.0786
1128.98	1134.23	72	1	2	1	0.16	0	0	11.375	0	1117.5959	1128.98	1129.4802	1	1131.5262	2.046	1132.465	n/a
1143.8398	1149.0898	73	3	3	2	0.39	1	1	9.625	0	1134.2253	1143.8398	1144.3563	n/a	n/a	n/a	1147.3389	n/a
1159.6028	1164.8528	74	2	3	1	0.24	1	1	10.5	0	1149.0896	1159.6028	1160.1027	1	1161.5656	1.4629	1163.1017	1164.3347
1176.2362	1181.4862	75	2	3	3	0.86	0	0	11.375	0	1164.8514	1176.2362	1176.7364	n/a	n/a	n/a	1179.7312	n/a
1191.112	1196.362	76	1	3	2	0.56	0	1	9.625	0	1181.4809	1191.112	1191.6119	1	1194.5877	2.9759	1194.5949	n/a
1206.8583	1212.1083	77	3	3	3	0.81	1	1	10.5	0	1196.3625	1206.8583	1207.3679	1	1210.3403	2.9724	1210.3573	1211.594
1222.6212	1227.8712	78	2	3	3	0.94	0	1	10.5	0	1212.107	1222.6212	1223.1255	1	1224.7309	1.6054	1226.1103	n/a
1239.2506	1244.5006	79	2	3	2	0.51	1	0	11.375	1	1227.87	1239.2506	1239.7505	n/a	n/a	n/a	1242.7349	n/a
1254.1305	1259.3805	80	3	3	1	0.33	1	1	9.625	0	1244.4858	1254.1305	1254.6304	0	1256.0986	1.4682	1257.6129	n/a
1270.7486	1275.9986	81	1	3	2	0.42	0	0	11.375	0	1259.3625	1270.7486	1271.2598	1	1272.3936	1.1338	1274.2423	n/a
1286.5062	1291.7562	82	1	3	3	0.69	0	0	10.5	0	1275.9919	1286.5062	1287.0064	1	1288.1614	1.155	1289.9912	n/a
1302.2525	1307.5025	83	2	3	3	0.72	0	0	10.5	0	1291.7421	1302.2525	1302.7524	1	1303.7128	0.96043	1305.7516	n/a
1318.0048	1323.2548	84	1	3	1	0.12	0	0	10.5	1	1307.5012	1318.0048	1318.505	0	1319.9364	1.4313	1321.4978	n/a
1333.7617	1339.0117	85	3	3	2	0.55	1	0	10.5	1	1323.2572	1333.7617	1334.2616	1	1337.0316	2.7699	1337.2473	1338.4879999999996
1349.5079999999996	1354.7579999999996	86	1	3	1	0.21	0	0	10.5	1	1339.0105	1349.5079999999996	1350.0079	n/a	n/a	n/a	1353.0072	n/a
1365.2609	1370.5109	87	3	3	2	0.47	1	0	10.5	0	1354.7567	1365.2609	1365.7612	1	1368.1588	2.3975	1368.7534	1369.9945
1380.1348	1385.3848	88	3	3	1	0.12	1	1	9.625	1	1370.5133	1380.1348	1380.6349	0	1382.5506	1.9157	1383.6363	n/a
1395.8971	1401.1471	89	2	3	1	0.17	1	1	10.5	1	1385.3873	1395.8971	1396.3970000000004	1	1397.6378	1.2408	1399.3795	1400.6249
1412.517	1417.767	90	1	3	2	0.64	0	0	11.375	0	1401.1458	1412.517	1413.0172	1	1414.0135	0.99627	1416.0187	n/a
1428.2728	1433.5228	91	1	3	1	0.05	0	0	10.5	0	1417.7696	1428.2728	1428.775	0	1430.1253	1.3503	1431.7720000000004	n/a
1443.1526	1448.4026	92	1	3	3	0.85	0	1	9.625	0	1433.5215	1443.1526	1443.6525	n/a	n/a	n/a	1446.6518	n/a
1458.9156	1464.1656	93	1	3	1	0.29	0	1	10.5	0	1448.4014	1458.9156	1459.4065	n/a	n/a	n/a	1462.3981	n/a
1475.5309	1480.7809	94	1	3	3	0.77	1	0	11.375	0	1464.1478	1475.5309	1476.0312	1	1477.2032	1.172	1479.0274	1480.261
1491.2746	1496.5246	95	3	3	1	0.17	1	0	10.5	0	1480.7834	1491.2746	1491.7888	0	1493.1628	1.374	1494.7738	n/a
1506.1624	1511.4124	96	2	3	3	0.78	1	1	9.625	0	1496.5244	1506.1624	1506.6627	1	1507.7065	1.0438	1509.6536	1510.8929999999998
1521.9174	1527.1674	97	2	3	2	0.43	1	1	10.5	0	1511.4149	1521.9174	1522.4203	1	1523.4102	0.9899	1525.4049	1526.6453
1537.6637	1542.9137	98	3	3	3	0.65	1	1	10.5	0	1527.1662	1537.6637	1538.1636	n/a	n/a	n/a	1541.1629	n/a
1554.2932	1559.5432	99	3	3	3	0.73	0	0	11.375	1	1542.9135	1554.2932	1554.8026	0	1557.7745	2.9719	1557.7921	n/a
1570.0433	1575.2933	100	2	3	1	0.3	0	0	10.5	1	1559.5419	1570.0433	1570.5436	0	1573.5267	2.9831	1573.5448	n/a
1585.8024	1591.0524	101	1	3	3	0.9	0	0	10.5	0	1575.2958	1585.8024	1586.3023	1	1587.5124	1.2101	1589.2859	n/a
1600.6748	1605.9248	102	3	3	1	0.26	1	1	9.625	1	1591.0534	1600.6748	1601.1821	1	1602.0798	0.89765	1604.1763	1605.4092
1616.4324	1621.6824	103	1	3	2	0.48	0	1	10.5	1	1605.931	1616.4324	1616.9327	1	1617.8793	0.94665	1619.9277	n/a
1633.058	1638.308	104	2	3	1	0.08	0	0	11.375	0	1621.6849	1633.058	1633.5578	1	1636.537	2.9791	1636.5586	n/a
1647.9378	1653.1878	105	3	3	3	0.9	1	1	9.625	0	1638.3096	1647.9378	1648.4377	1	1651.4147	2.977	1651.4325	1652.6682
1663.6886	1668.9386	106	2	3	2	0.6	1	1	10.5	1	1653.1865	1663.6886	1664.1889	n/a	n/a	n/a	1667.1832	n/a
1679.447	1684.697	107	2	3	2	0.35	0	1	10.5	0	1668.9411	1679.447	1679.9469	1	1681.1170000000004	1.1701	1682.9312	n/a
1695.1933	1700.4433	108	3	3	2	0.6	1	1	10.5	1	1684.6958	1695.1933	1695.6932	n/a	n/a	n/a	1698.6923	n/a
