onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
10.5657	15.8157	1	1	1	2	0.53	0	0	10.5	0	0.11808	10.5657	11.1268	1	12.8493	1.7226	14.0331	n/a
25.4123	30.6623	2	2	1	1	0.13	0	1	9.625	0	15.7927	25.4123	25.9121	0	27.9691	2.057	28.9113	n/a
42.0585	47.3085	3	2	1	3	0.91	1	0	11.375	1	30.6611	42.0585	42.57	1	43.8891	1.3191	45.5243	46.7742
56.9227	62.1727	4	3	1	1	0.15	1	1	9.625	1	47.2905	56.9227	57.4225	0	58.8565	1.4341	60.4056	n/a
72.6849	77.9349	5	1	1	2	0.61	0	1	10.5	0	62.1555	72.6849	73.188	1	74.544	1.3561	76.171	n/a
89.2976	94.5476	6	3	1	1	0.31	1	0	11.375	0	77.9209	89.2976	89.8031	1	91.504	1.7008	92.7862	94.0267
105.0686	110.3186	7	3	1	3	0.79	1	0	10.5	0	94.5465	105.0686	105.5686	1	107.015	1.4464	108.5433	109.7797
120.8173	126.0673	8	1	1	1	0.1	0	0	10.5	0	110.3096	120.8173	121.307	1	123.255	1.9479	124.3002	n/a
135.6994	140.9494	9	3	1	2	0.58	1	1	9.625	0	126.056	135.6994	136.1994	1	138.1666	1.9673	139.1697	140.4114
152.3334	157.5834	10	3	1	2	0.36	1	0	11.375	1	140.9359	152.3334	152.8165	1	155.1183	2.3018	155.7992	157.042
168.08	173.33	11	1	1	3	0.82	0	0	10.5	1	157.5655	168.08	168.58	1	170.3177	1.7377	171.563	n/a
183.8287	189.0787	12	3	1	1	0.22	1	0	10.5	1	173.3129	183.8287	184.3287	0	186.3657	2.0371	187.3117	n/a
199.5893	204.8393	13	3	1	3	0.87	0	0	10.5	1	189.0615	199.5893	200.0892	1	201.453	1.3638	203.0603	n/a
215.3427	220.5927	14	1	1	2	0.45	0	0	10.5	0	204.8214	215.3427	215.8356	1	217.3006	1.465	218.8181	n/a
230.2156	235.4656	15	2	1	3	0.7	0	1	9.625	0	220.5678	230.2156	230.7155	1	231.8604	1.1449	233.6981	n/a
245.962	251.212	16	1	1	1	0.27	0	1	10.5	1	235.4477	245.962	246.4735	1	248.0277	1.5543	249.4444	n/a
