onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
561.0049	566.2549	36	1	1	3	0.66	0	1	10.5	1	550.4939	561.0049	561.5048	1	562.5968	1.092	564.4873	n/a
576.7568	582.0068	37	3	2	3	0.84	1	1	10.5	1	566.2537	576.7568	577.2571	1	578.3805	1.1234	580.2505	581.4836
592.5145	597.7645	38	1	2	3	0.93	0	1	10.5	0	582.0001	592.5145	592.998	1	593.972	0.97402	595.9994	n/a
609.1394	614.3894	39	3	2	1	0.2	1	0	11.375	1	597.7504	609.1394	609.6438	0	610.8033	1.1594	612.6264	n/a
624.0133	629.2633	40	3	2	2	0.41	1	1	9.625	1	614.3761	624.0133	624.5136	0	625.9311	1.4175	627.5062	n/a
639.7703	645.0203	41	1	2	2	0.59	0	1	10.5	1	629.256	639.7703	640.2547	1	641.1707	0.916	643.2559	n/a
655.512	660.762	42	1	2	3	0.85	0	1	10.5	1	645.0068	655.512	656.0166	1	656.9785	0.9619	658.9991	n/a
672.137	677.387	43	3	2	3	0.92	1	0	11.375	1	660.7654	672.137	672.6461	1	673.6339999999999	0.98783	675.6385	676.8723
687.0108	692.2608	44	2	2	3	0.8	0	1	9.625	0	677.3895	687.0108	687.5111	1	688.4894	0.97839	690.5125	n/a
702.7726	708.0226	45	1	2	2	0.37	0	1	10.5	0	692.2636	702.7726	703.2725	1	704.4174	1.1449	706.2702	n/a
718.5189999999999	723.7689999999999	46	1	2	3	0.8	1	1	10.5	1	708.0213	718.5189999999999	719.0265	1	719.953	0.92645	722.018	723.2547
734.2821	739.5321	47	2	2	2	0.62	0	1	10.5	0	723.7789	734.2821	734.7844	1	735.6965	0.91208	737.7691	n/a
750.0284	755.2784	48	2	2	1	0.11	1	1	10.5	0	739.5308	750.0284	750.5284	0	751.92	1.3917	753.5277	n/a
766.6667	771.9167	49	3	2	2	0.5	1	0	11.375	0	755.2777	766.6667	767.1669999999998	1	768.4716	1.3047	770.1572	771.3901
781.5407	786.7907	50	3	2	2	0.63	1	1	9.625	0	771.9066	781.5407	782.0409	1	782.9675	0.9266	785.0369999999998	786.2686
798.1675	803.4175	51	2	2	3	0.89	0	0	11.375	1	786.7867	798.1675	798.6674	1	799.9508	1.2834	801.6504	n/a
813.0475	818.2975	52	1	2	3	0.71	0	1	9.625	0	803.418	813.0475	813.5474	1	814.5907	1.0433	816.5412	n/a
829.6643	834.9143	53	2	2	1	0.19	1	0	11.375	1	818.2962	829.6643	830.1769	0	831.4623	1.2854	833.166	n/a
845.4234	850.6734	54	2	2	2	0.46	0	0	10.5	1	834.9168	845.4234	845.9233	1	847.2776	1.3543	848.9224	n/a
860.3034	865.5534	55	3	2	1	0.07	0	1	9.625	0	850.6746	860.3034	860.8032	0	862.1736	1.3704	863.7976	n/a
876.9209	882.1709	56	3	2	2	0.55	1	0	11.375	1	865.5521	876.9209	877.4211	1	878.6207	1.1996	880.4225	881.6583
891.7961	897.0461	57	2	2	3	0.67	1	1	9.625	1	882.1734	891.7961	892.2961	1	893.5166	1.2205	895.2965	896.5353
908.4363	913.6863	58	2	2	1	0.25	0	0	11.375	1	897.0473	908.4363	908.9366	0	910.2682	1.3316	911.9249	n/a
924.194	929.444	59	3	2	1	0.28	1	0	10.5	1	913.6744	924.194	924.6886	0	925.8038	1.1152	927.679	n/a
939.0687	944.3187	60	1	2	1	0.32	0	1	9.625	0	929.4375	939.0687	939.5686	1	940.6517	1.0831	942.5531	n/a
954.8151	960.0651	61	3	2	3	0.68	1	1	10.5	1	944.3174	954.8151	955.315	1	956.6033	1.2883	958.3142	959.5479
970.5669	975.8169	62	1	2	1	0.07	0	1	10.5	0	960.0638	970.5669	971.0671	0	973.0509	1.9838	974.0684	n/a
987.1916	992.4416	63	2	2	2	0.54	1	0	11.375	0	975.8193	987.1916	987.6919	1	988.6987	1.0068	990.6932	991.9274
1002.9494	1008.1994	64	2	2	3	0.75	1	0	10.5	0	992.4442	1002.9494	1003.454	1	1004.4745	1.0205	1006.4365	1007.6817
1017.8341	1023.0841	65	1	2	1	0.23	0	1	9.625	0	1008.2029	1017.8341	1018.334	1	1019.818	1.4841	1021.325	n/a
1033.5811	1038.8311	66	1	2	2	0.5	0	1	10.5	0	1023.0759	1033.5811	1034.0814	1	1035.4816	1.4002	1037.0796	n/a
1050.21	1055.46	67	3	2	1	0.14	1	0	11.375	0	1038.8336	1050.21	1050.7099	0	1052.073	1.3632	1053.7076	n/a
1065.0799	1070.3299	68	2	2	1	0.32	0	1	9.625	0	1055.4587	1065.0799	1065.5802	1	1067.0964	1.5162	1068.5814	n/a
1081.7048	1086.9548	69	1	2	2	0.45	0	0	11.375	1	1070.3387	1081.7048	1082.2049	1	1083.5444	1.3395	1085.2063	n/a
1097.4659	1102.7159	70	2	2	2	0.38	1	0	10.5	0	1086.9572	1097.4659	1097.9658	1	1099.7362	1.7704	1100.9483	1102.1958
1112.3458	1117.5958	71	3	2	3	0.76	1	1	9.625	0	1102.715	1112.3458	1112.8457	1	1113.8478	1.0021	1115.8381	1117.0732
1128.9612	1134.2112	72	1	2	1	0.16	0	0	11.375	0	1117.5946	1128.9612	1129.4753	1	1131.8955	2.4202	1132.4628	n/a
1143.8385	1149.0885	73	3	3	2	0.39	1	1	9.625	0	1134.2138	1143.8385	1144.3522	0	1145.9832	1.631	1147.3378	n/a
1159.6017	1164.8517	74	2	3	1	0.24	1	1	10.5	0	1149.0878	1159.6017	1160.1016	1	1161.9109	1.8093	1163.0945	1164.3317
1176.2345	1181.4845	75	2	3	3	0.86	0	0	11.375	0	1164.8503	1176.2345	1176.7347	1	1177.758	1.0233	1179.7195	n/a
1191.1112	1196.3612	76	1	3	2	0.56	0	1	9.625	0	1181.48	1191.1112	1191.6111	1	1192.4776	0.86655	1194.5936	n/a
1206.8576	1212.1076	77	3	3	3	0.81	1	1	10.5	0	1196.361	1206.8576	1207.3574	1	1208.3974	1.04	1210.3568	1211.5904
1222.6073	1227.8573	78	2	3	3	0.94	0	1	10.5	0	1212.1064	1222.6073	1223.1075	1	1224.1331	1.0256	1226.1089	n/a
1239.2334	1244.4834	79	2	3	2	0.51	1	0	11.375	1	1227.8598	1239.2334	1239.7334	1	1241.5406	1.8072	1242.7336	1243.9726
1254.1227	1259.3727	80	3	3	1	0.33	1	1	9.625	0	1244.4846	1254.1227	1254.623	0	1256.0443	1.4213	1257.6125	n/a
1270.7429	1275.9929	81	1	3	2	0.42	0	0	11.375	0	1259.3622	1270.7429	1271.2477	1	1272.3398	1.0921	1274.2422	n/a
1286.4894	1291.7394	82	1	3	3	0.69	0	0	10.5	0	1275.9918	1286.4894	1286.9894	1	1288.0754	1.086	1289.9903	n/a
1302.2464	1307.4964	83	2	3	3	0.72	0	0	10.5	0	1291.7411	1302.2464	1302.7523	1	1303.7395	0.98716	1305.7479	n/a
1318.0041	1323.2541	84	1	3	1	0.12	0	0	10.5	1	1307.5013	1318.0041	1318.5043	1	1319.555	1.0507	1321.4979	n/a
1333.7453	1338.9953	85	3	3	2	0.55	1	0	10.5	1	1323.2477	1333.7453	1334.2453	1	1335.1864	0.9411	1337.2468	1338.4843
1349.5084	1354.7584	86	1	3	1	0.21	0	0	10.5	1	1338.9977	1349.5084	1350.0083	1	1351.3463	1.338	1353.0045	n/a
1365.2606	1370.5106	87	3	3	2	0.47	1	0	10.5	0	1354.7572	1365.2606	1365.7609	0	1367.2179999999996	1.4571	1368.7539	n/a
1380.1348	1385.3848	88	3	3	1	0.12	1	1	9.625	1	1370.5036	1380.1348	1380.6348	0	1382.1216	1.4867	1383.634	n/a
1395.8923	1401.1423	89	2	3	1	0.17	1	1	10.5	1	1385.3871	1395.8923	1396.3926	0	1397.953	1.5604	1399.3803	n/a
1412.5171	1417.7671	90	1	3	2	0.64	0	0	11.375	0	1401.1301	1412.5171	1413.0174	1	1413.9769	0.95951	1416.0099	n/a
1428.2738	1433.5238	91	1	3	1	0.05	0	0	10.5	0	1417.7697	1428.2738	1428.7737	1	1429.8723	1.0986	1431.7598	n/a
1443.1537	1448.4037	92	1	3	3	0.85	0	1	9.625	0	1433.5107	1443.1537	1443.6491	1	1444.6319	0.98275	1446.6362	n/a
1458.9001	1464.1501	93	1	3	1	0.29	0	1	10.5	0	1448.3859	1458.9001	1459.4	1	1460.5599	1.1598	1462.3992	n/a
1475.5147	1480.7647	94	1	3	3	0.77	1	0	11.375	0	1464.1489	1475.5147	1476.0317	1	1476.9835	0.95183	1479.0163	1480.2565
1491.2761	1496.5261	95	3	3	1	0.17	1	0	10.5	0	1480.7672	1491.2761	1491.776	0	1493.0708	1.2948	1494.7752	n/a
1506.156	1511.406	96	2	3	3	0.78	1	1	9.625	0	1496.525	1506.156	1506.6634	1	1507.7102	1.0468	1509.6552	1510.8866
1521.9042	1527.1542	97	2	3	2	0.43	1	1	10.5	0	1511.4048	1521.9042	1522.4045	1	1523.7981	1.3937	1525.4057	1526.6395
1537.6655	1542.9155	98	3	3	3	0.65	1	1	10.5	0	1527.1568	1537.6655	1538.1654	1	1539.1578	0.99244	1541.1479	1542.3934
1554.295	1559.545	99	3	3	3	0.73	0	0	11.375	1	1542.9145	1554.295	1554.795	1	1556.0054	1.2105	1557.7883	n/a
1570.0445	1575.2945	100	2	3	1	0.3	0	0	10.5	1	1559.5438	1570.0445	1570.5447	1	1572.1089	1.5642	1573.5405	n/a
1585.7878	1591.0378	101	1	3	3	0.9	0	0	10.5	0	1575.2902	1585.7878	1586.2878	1	1588.1486	1.8608	1589.2871	n/a
1600.6762	1605.9262	102	3	3	1	0.26	1	1	9.625	1	1591.0381	1600.6762	1601.1764	0	1603.0202	1.8437	1604.1669	n/a
1616.4308	1621.6808	103	1	3	2	0.48	0	1	10.5	1	1605.9165	1616.4308	1616.9308	1	1618.0996	1.1689	1619.9189	n/a
1633.0438	1638.2938	104	2	3	1	0.08	0	0	11.375	0	1621.6698	1633.0438	1633.5603	0	1635.1876	1.6273	1636.5438	n/a
1647.9403	1653.1903	105	3	3	3	0.9	1	1	9.625	0	1638.2946	1647.9403	1648.4329	1	1649.6191	1.1861	1651.4227	1652.6599
1663.6736	1668.9236	106	2	3	2	0.6	1	1	10.5	1	1653.1723	1663.6736	1664.1867	1	1665.4348	1.2482	1667.1755	1668.4133
1679.4332	1684.6832	107	2	3	2	0.35	0	1	10.5	0	1668.9355	1679.4332	1679.9331	1	1681.5145	1.5814	1682.9332	n/a
1695.1794	1700.4294	108	3	3	2	0.6	1	1	10.5	1	1684.6839	1695.1794	1695.696	1	1697.5781	1.8821	1698.6786	1699.9205
