onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
1333.7675	1339.0175	85	3	3	2	0.55	1	0	10.5	1	1323.2517	1333.7675	1334.2767	1	1335.8024	1.5257	1337.2505	1338.4857
1349.5329	1354.7829	86	1	3	1	0.21	0	0	10.5	1	1339.0003	1349.5329	1350.0328	0	1351.4095	1.3767	1353.0056	n/a
1365.2815	1370.5315	87	3	3	2	0.47	1	0	10.5	0	1354.7553	1365.2815	1365.7862	0	1367.2733	1.4871	1368.7521	n/a
1380.1496	1385.3996	88	3	3	1	0.12	1	1	9.625	1	1370.5144	1380.1496	1380.6495	0	1382.0812	1.4317	1383.632	n/a
1395.8792	1401.1292	89	2	3	1	0.17	1	1	10.5	1	1385.3817	1395.8792	1396.4125	0	1397.8405	1.4279	1399.3785	n/a
1412.5276	1417.7776	90	1	3	2	0.64	0	0	11.375	0	1401.1286	1412.5276	1413.0421	1	1414.3365	1.2944	1416.0105	n/a
1428.2886	1433.5386	91	1	3	1	0.05	0	0	10.5	0	1417.7604	1428.2886	1428.7929	0	1430.5361	1.7432	1431.7592	n/a
1443.1583	1448.4083	92	1	3	3	0.85	0	1	9.625	0	1433.5206	1443.1583	1443.6684	1	1445.0955	1.4271	1446.6412	n/a
1458.9071	1464.1571	93	1	3	1	0.29	0	1	10.5	0	1448.3911	1458.9071	1459.4069	0	1460.743	1.3362	1462.3973	n/a
1475.5445	1480.7945	94	1	3	3	0.77	1	0	11.375	0	1464.1470000000004	1475.5445	1476.0444	1	1477.1667	1.1223	1479.027	1480.259
1491.2741	1496.5241	95	3	3	1	0.17	1	0	10.5	0	1480.7765	1491.2741	1491.8043	0	1493.0703	1.266	1494.7733	n/a
1506.1708	1511.4208	96	2	3	3	0.78	1	1	9.625	0	1496.523	1506.1708	1506.6707	1	1507.8943	1.2235	1509.6532	1510.891
1521.9184	1527.1684	97	2	3	2	0.43	1	1	10.5	0	1511.4029	1521.9184	1522.4351	n/a	n/a	n/a	1525.4013	n/a
1537.6803	1542.9303	98	3	3	3	0.65	1	1	10.5	0	1527.1513	1537.6803	1538.1838	1	1539.2375	1.0537	1541.1628	1542.3964
1554.3099	1559.5599	99	3	3	3	0.73	0	0	11.375	1	1542.9166	1554.3099	1554.7989	1	1556.0848	1.286	1557.7922	n/a
1570.0562	1575.3062	100	2	3	1	0.3	0	0	10.5	1	1559.5419	1570.0562	1570.5643	0	1571.7809	1.2166	1573.5473	n/a
1585.8193	1591.0693	101	1	3	3	0.9	0	0	10.5	0	1575.2973	1585.8193	1586.3025	1	1587.6366	1.3342	1589.296	n/a
1600.6952	1605.9452	102	3	3	1	0.26	1	1	9.625	1	1591.0514	1600.6952	1601.1992	0	1602.4361	1.2369	1604.165	n/a
1616.4457	1621.6957	103	1	3	2	0.48	0	1	10.5	1	1605.9147	1616.4457	1616.9456	0	1618.4039	1.4583	1619.9281	n/a
1633.0758	1638.3258	104	2	3	1	0.08	0	0	11.375	0	1621.6778	1633.0758	1633.5758	0	1634.915	1.3392	1636.5421	n/a
1647.9412	1653.1912	105	3	3	3	0.9	1	1	9.625	0	1638.3086	1647.9412	1648.4551	1	1649.5869	1.1318	1651.4242	1652.6642
1663.7016	1668.9516	106	2	3	2	0.6	1	1	10.5	1	1653.1872	1663.7016	1664.2065	1	1665.9067	1.7002	1667.1841	1668.4163
1679.4553	1684.7053	107	2	3	2	0.35	0	1	10.5	0	1668.9394	1679.4553	1679.9645	0	1681.138	1.1734	1682.9382	n/a
1695.2111	1700.4611	108	3	3	2	0.6	1	1	10.5	1	1684.6881	1695.2111	1695.711	1	1697.0895	1.3785	1698.6868	1699.9214
