onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
1159.611	1164.861	74	2	3	1	0.24	1	1	10.5	0	1149.087	1159.611	1160.1178	0	1161.7106	1.5928	1163.0835	n/a
1176.2306	1181.4806	75	2	3	3	0.86	0	0	11.375	0	1164.8334	1176.2306	1176.7305	1	1177.8698	1.1393	1179.7163	n/a
1191.1125	1196.3625	76	1	3	2	0.56	0	1	9.625	0	1181.4685	1191.1125	1191.6131	1	1192.3257	0.7126600000000001	1194.5997	n/a
1206.8734	1212.1234	77	3	3	3	0.81	1	1	10.5	0	1196.3516	1206.8734	1207.3733	1	1208.5168	1.1435	1210.3504	1211.5831
1222.6197	1227.8697	78	2	3	3	0.94	0	1	10.5	0	1212.1054	1222.6197	1223.1313	1	1224.0603	0.92907	1226.102	n/a
1239.2491	1244.4991	79	2	3	2	0.51	1	0	11.375	1	1227.853	1239.2491	1239.7496	1	1241.052	1.3024	1242.7314	1243.9645
1254.1321	1259.3821	80	3	3	1	0.33	1	1	9.625	0	1244.4881	1254.1321	1254.6327	0	1255.5717	0.93904	1257.6114	n/a
1270.7584	1276.0084	81	1	3	2	0.42	0	0	11.375	0	1259.361	1270.7584	1271.2582	n/a	n/a	n/a	1274.2377	n/a
1286.5047	1291.7547	82	1	3	3	0.69	0	0	10.5	0	1275.9904	1286.5047	1287.0045	1	1287.7623	0.75778	1289.9884	n/a
1302.252	1307.502	83	2	3	3	0.72	0	0	10.5	0	1291.7403	1302.252	1302.7675	1	1303.4819	0.71434	1305.7391	n/a
1318.0139	1323.2639	84	1	3	1	0.12	0	0	10.5	1	1307.4911	1318.0139	1318.5138	0	1319.4816	0.96777	1321.4898	n/a
1333.7602	1339.0102	85	3	3	2	0.55	1	0	10.5	1	1323.246	1333.7602	1334.2601	0	1335.433	1.1729	1337.2426	n/a
1349.5065	1354.7565	86	1	3	1	0.21	0	0	10.5	1	1338.9925	1349.5065	1350.0064	0	1350.8486	0.84226	1352.9912	n/a
1365.2716	1370.5216	87	3	3	2	0.47	1	0	10.5	0	1354.7433	1365.2716	1365.7722	0	1367.0721	1.2999	1368.7419	n/a
1380.1381	1385.3881	88	3	3	1	0.12	1	1	9.625	1	1370.5015	1380.1381	1380.6492	0	1381.5355	0.88633	1383.6252	n/a
1395.8956	1401.1456	89	2	3	1	0.17	1	1	10.5	1	1385.3813	1395.8956	1396.3955	0	1397.1911	0.7956300000000001	1399.378	n/a
1412.525	1417.775	90	1	3	2	0.64	0	0	11.375	0	1401.1279	1412.525	1413.0249	1	1413.8065	0.78164	1415.9943	n/a
1428.2746	1433.5246	91	1	3	1	0.05	0	0	10.5	0	1417.757	1428.2746	1428.7752	0	1429.9341	1.1589	1431.7616	n/a
1443.1577	1448.4077	92	1	3	3	0.85	0	1	9.625	0	1433.5137	1443.1577	1443.6583	1	1444.3977	0.7394	1446.6336	n/a
1458.9085	1464.1585	93	1	3	1	0.29	0	1	10.5	0	1448.3832	1458.9085	1459.3973	1	1461.6131	2.2158	1462.3798	n/a
1475.5268	1480.7768	94	1	3	3	0.77	1	0	11.375	0	1464.1308	1475.5268	1476.0274	1	1477.1246	1.0972	1479.014	1480.2469
1491.2776	1496.5276	95	3	3	1	0.17	1	0	10.5	0	1480.7659	1491.2776	1491.7781	n/a	n/a	n/a	1494.7645	n/a
1506.1529999999998	1511.4029999999998	96	2	3	3	0.78	1	1	9.625	0	1496.5218	1506.1529999999998	1506.6528	1	1507.2756	0.6228	1509.6354	1510.879
1521.8991	1527.1491	97	2	3	2	0.43	1	1	10.5	0	1511.3997	1521.8991	1522.3991	1	1523.6272	1.2281	1525.3985	1526.6316
1537.6454	1542.8954	98	3	3	3	0.65	1	1	10.5	0	1527.1505	1537.6454	1538.146	0	1539.931	1.7849	1541.1492	n/a
1554.2805	1559.5305	99	3	3	3	0.73	0	0	11.375	1	1542.9011	1554.2805	1554.7811	0	1555.8026	1.0215	1557.774	n/a
1570.0379	1575.2879	100	2	3	1	0.3	0	0	10.5	1	1559.5363	1570.0379	1570.5378	0	1571.6178	1.08	1573.5204	n/a
1585.7842	1591.0342	101	1	3	3	0.9	0	0	10.5	0	1575.287	1585.7842	1586.2841	1	1587.1853	0.90118	1589.2859	n/a
1600.6651	1605.9151	102	3	3	1	0.26	1	1	9.625	1	1591.0378	1600.6651	1601.1657	0	1602.3126	1.1469	1604.1629999999998	n/a
1616.4159	1621.6659	103	1	3	2	0.48	0	1	10.5	1	1605.9127	1616.4159	1616.9164	1	1617.8245	0.90804	1619.9093	n/a
1633.0563	1638.3063	104	2	3	1	0.08	0	0	11.375	0	1621.659	1633.0563	1633.5396	0	1634.8962	1.3566	1636.5389	n/a
1647.9196	1653.1696	105	3	3	3	0.9	1	1	9.625	0	1638.2899	1647.9196	1648.4195	1	1649.9355	1.516	1651.4212	1652.6527
1663.6848	1668.9348	106	2	3	2	0.6	1	1	10.5	1	1653.1731	1663.6848	1664.1824	1	1665.1748	0.99236	1667.1719	1668.4065
1679.4355	1684.6855	107	2	3	2	0.35	0	1	10.5	0	1668.9312	1679.4355	1679.9361	0	1680.8784	0.9423	1682.9279	n/a
1695.1918	1700.4418	108	3	3	2	0.6	1	1	10.5	1	1684.6775	1695.1918	1695.7035	0	1698.5179	2.8143	1698.6742	n/a
