onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
1143.8668	1149.1168	73	3	3	2	0.39	1	1	9.625	0	1134.2373	1143.8668	1144.3833	1	1145.6063	1.223	1147.3602	1148.5942
1159.6328	1164.8828	74	2	3	1	0.24	1	1	10.5	0	1149.1155	1159.6328	1160.133	1	1163.0944	2.9614	1163.1176	1164.3479
1176.2423	1181.4923	75	2	3	3	0.86	0	0	11.375	0	1164.8685	1176.2423	1176.7588	1	1178.5731	1.8142	1179.7423	n/a
1191.1386	1196.3886	76	1	3	2	0.56	0	1	9.625	0	1181.4931	1191.1386	1191.6386	1	1192.8126	1.1740000000000002	1194.6211	n/a
1206.8886	1212.1386	77	3	3	3	0.81	1	1	10.5	0	1196.3707	1206.8886	1207.3889	1	1208.5237	1.1348	1210.3735	1211.6065
1222.6477	1227.8977	78	2	3	3	0.94	0	1	10.5	0	1212.1244	1222.6477	1223.1476	1	1226.1055	2.9579	1226.1143	n/a
1239.2603	1244.5103	79	2	3	2	0.51	1	0	11.375	1	1227.8819	1239.2603	1239.7602	1	1241.171	1.4108	1242.7555	1243.9871
1254.1444	1259.3944	80	3	3	1	0.33	1	1	9.625	0	1244.509	1254.1444	1254.6447	1	1256.5221	1.8774	1257.6294	1258.8671
1270.7693	1276.0193	81	1	3	2	0.42	0	0	11.375	0	1259.3887	1270.7693	1271.2692	1	1272.7456	1.4764	1274.2539	n/a
1286.5155	1291.7655	82	1	3	3	0.69	0	0	10.5	0	1276.018	1286.5155	1287.0154	1	1288.5774	1.5619999999999998	1290.0146	n/a
1302.2674	1307.5174	83	2	3	3	0.72	0	0	10.5	0	1291.7642	1302.2674	1302.7676	1	1304.0084	1.2408	1305.7689	n/a
1318.0249	1323.2749	84	1	3	1	0.12	0	0	10.5	1	1307.5198	1318.0249	1318.5251	1	1319.8878	1.3627	1321.5097	n/a
1333.7707	1339.0207	85	3	3	2	0.55	1	0	10.5	1	1323.2732	1333.7707	1334.2826	1	1336.0231	1.7404	1337.2698	1338.5061
1349.5335	1354.7835	86	1	3	1	0.21	0	0	10.5	1	1339.0194	1349.5335	1350.0235	1	1351.3426	1.3191	1353.0248	n/a
1365.2807	1370.5307	87	3	3	2	0.47	1	0	10.5	0	1354.7822	1365.2807	1365.781	1	1367.2141	1.4332	1368.7788	1370.0128
1380.1543	1385.4043	88	3	3	1	0.12	1	1	9.625	1	1370.5332	1380.1543	1380.6593	1	1382.4932	1.8338	1383.6561	1384.8907
1395.912	1401.162	89	2	3	1	0.17	1	1	10.5	1	1385.4081	1395.912	1396.4122	1	1397.9889	1.5767	1399.4047	1400.6448
1412.5366	1417.7866	90	1	3	2	0.64	0	0	11.375	0	1401.1643	1412.5366	1413.0368	1	1414.5323	1.4955	1416.0381	n/a
1428.2978	1433.5478	91	1	3	1	0.05	0	0	10.5	0	1417.789	1428.2978	1428.7977	1	1430.4434	1.6458	1431.7802	n/a
1443.1775	1448.4275	92	1	3	3	0.85	0	1	9.625	0	1433.5465	1443.1775	1443.6773	1	1446.6487	2.9715	1446.6695	n/a
1458.9253	1464.1753	93	1	3	1	0.29	0	1	10.5	0	1448.4203	1458.9253	1459.4256	1	1460.8425	1.4169	1462.4227	n/a
1475.5498	1480.7998	94	1	3	3	0.77	1	0	11.375	0	1464.1723	1475.5498	1476.0529	1	1479.0284	2.9755	1479.0354	1480.2818
1491.3158	1496.5658	95	3	3	1	0.17	1	0	10.5	0	1480.8024	1491.3158	1491.8157	1	1494.7821	2.9664	1494.7982	1496.0357
1506.1811	1511.4311	96	2	3	3	0.78	1	1	9.625	0	1496.5477	1506.1811	1506.6814	1	1509.6615	2.98	1509.6828	1510.9147
1521.9417	1527.1917	97	2	3	2	0.43	1	1	10.5	0	1511.4336	1521.9417	1522.4416	1	1525.4160000000004	2.9744	1525.4241	1526.6691
1537.6962	1542.9462	98	3	3	3	0.65	1	1	10.5	0	1527.1911	1537.6962	1538.1964	1	1541.1698	2.9733	1541.1869	1542.4233
1554.3208	1559.5708	99	3	3	3	0.73	0	0	11.375	1	1542.9366	1554.3208	1554.8211	1	1556.3349	1.5138	1557.8162	n/a
1570.0634	1575.3134	100	2	3	1	0.3	0	0	10.5	1	1559.5734	1570.0634	1570.5799	1	1571.9582	1.3783	1573.5633	n/a
1585.8262	1591.0762	101	1	3	3	0.9	0	0	10.5	0	1575.3141	1585.8262	1586.3261	1	1588.6135	2.2874	1589.3208	n/a
1600.6929	1605.9429	102	3	3	1	0.26	1	1	9.625	1	1591.0749	1600.6929	1601.2058	1	1602.5734	1.3676	1604.1944	1605.4329
1616.4521	1621.7021	103	1	3	2	0.48	0	1	10.5	1	1605.9546	1616.4521	1616.9520000000002	1	1619.0208	2.0688	1619.9520000000002	n/a
1633.0814	1638.3314	104	2	3	1	0.08	0	0	11.375	0	1621.7028	1633.0814	1633.5813	1	1635.5639	1.9826	1636.5805	n/a
1647.9654	1653.2154	105	3	3	3	0.9	1	1	9.625	0	1638.3301	1647.9654	1648.461	1	1651.4376	2.9766	1651.4503	1652.6911
1663.7073	1668.9573	106	2	3	2	0.6	1	1	10.5	1	1653.2098	1663.7073	1664.2072	1	1667.0422	2.835	1667.2077	1668.4444
1679.4702	1684.7202	107	2	3	2	0.35	0	1	10.5	0	1668.9587	1679.4702	1679.97	1	1681.53	1.5599	1682.9652	n/a
1695.2212	1700.4712	108	3	3	2	0.6	1	1	10.5	1	1684.7188	1695.2212	1695.7215	1	1697.0733	1.3518	1698.7228	1699.9509
