onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
230.2113	235.4613	15	2	1	3	0.7	0	1	9.625	0	220.5706	230.2113	230.7154	1	231.373	0.65768	233.6937	n/a
245.9656	251.2156	16	1	1	1	0.27	0	1	10.5	1	235.4434	245.9656	246.4743	0	248.3566	1.8823	249.4401	n/a
262.5872	267.8372	17	2	1	2	0.4	0	0	11.375	0	251.1899	262.5872	263.0871	1	264.0129	0.9258	266.0712	n/a
278.3503	283.6003	18	1	1	1	0.18	0	0	10.5	1	267.8233	278.3503	278.8523	1	280.0679	1.2156	281.8221	n/a
294.0967	299.3467	19	1	1	3	0.74	0	0	10.5	0	283.5741	294.0967	294.5863	1	295.3795	0.79319	297.5791	n/a
309.8534	315.1034	20	3	1	2	0.52	1	0	10.5	1	299.3288	309.8534	310.3540000000001	1	311.3712	1.0172	313.3255	314.5645
324.7231	329.9731	21	1	1	1	0.34	0	1	9.625	0	315.076	324.7231	325.223	1	325.8668	0.64386	328.207	n/a
341.3551	346.6051	22	3	1	3	0.7	1	0	11.375	1	329.959	341.3551	341.8557	1	342.5545	0.6987899999999999	344.8351	346.0709
356.2383	361.4883	23	2	1	2	0.65	0	1	9.625	0	346.5847	356.2383	356.7324	1	357.3463	0.61383	359.7151	n/a
372.8568	378.1068	24	2	1	2	0.49	1	0	11.375	1	361.4646	372.8568	373.362	1	374.1699	0.80786	376.3445	377.5754
387.7254	392.9754	25	2	1	2	0.57	0	1	9.625	0	378.0959	387.7254	388.2419	1	388.8176	0.5756399999999999	391.2105	n/a
403.4742	408.7242	26	2	1	1	0.22	1	1	10.5	1	392.9741	403.4742	403.9915	1	405.5772	1.5857	406.9708	408.2069
420.1094	425.3594	27	1	1	2	0.4	1	0	11.375	1	408.73	420.1094	420.6099	1	421.3367	0.7267899999999999	423.6005	424.8342
435.8603	441.1103	28	2	1	1	0.27	1	0	10.5	1	425.3501	435.8603	436.3643	1	437.1762	0.81188	439.3473	440.5877
451.6111	456.8611	29	1	1	3	0.88	0	0	10.5	1	441.0993	451.6111	452.1117	1	452.896	0.7842899999999999	455.11	n/a
466.4943	471.7443	30	3	1	1	0.09	1	1	9.625	0	456.8595	466.4943	466.9907	0	468.4874	1.4968	469.9815	n/a
482.2372	487.4872	31	3	1	2	0.44	1	1	10.5	1	471.7334	482.2372	482.7458	1	484.0151	1.2693	485.7362	486.9716
498.8667	504.1167	32	3	1	3	0.95	1	0	11.375	0	487.4859	498.8667	499.3666	1	500.3351	0.96854	502.3657	503.5987
514.6145	519.8645	33	2	1	3	0.75	1	0	10.5	1	504.1195	514.6145	515.1151	1	516.2474	1.1323	518.1183	519.3519
530.3821	535.6321	34	2	1	1	0.06	1	0	10.5	0	519.8703	530.3821	530.8761	1	532.4703	1.5942	533.8692	535.1061
545.2561	550.5061	35	2	1	3	0.83	0	1	9.625	0	535.6249	545.2561	545.756	1	546.6296	0.87356	548.7386	n/a
561.0025	566.2525	36	1	1	3	0.66	0	1	10.5	1	550.5049	561.0025	561.5024	1	562.4373	0.93489	564.5034	n/a
576.7503	582.0003	37	3	2	3	0.84	1	1	10.5	1	566.2553	576.7503	577.2509	1	577.9579	0.70695	580.2542	581.4896
592.512	597.762	38	1	2	3	0.93	0	1	10.5	0	582.0061	592.512	593.0119	1	593.7806	0.76874	596.0051	n/a
609.1415	614.3915	39	3	2	1	0.2	1	0	11.375	1	597.7608	609.1415	609.6414	1	610.8443	1.2029	612.6239	613.8687
624.0047	629.2547	40	3	2	2	0.41	1	1	9.625	1	614.3922	624.0047	624.5213	1	625.3157	0.7944	627.5068	628.7481
639.7705	645.0205	41	1	2	2	0.59	0	1	10.5	1	629.2702	639.7705	640.271	1	641.1155	0.84447	643.2669999999998	n/a
655.5142	660.7642	42	1	2	3	0.85	0	1	10.5	1	645.0165	655.5142	656.0218	1	656.7881	0.7662800000000001	659.0135	n/a
672.1438	677.3938	43	3	2	3	0.92	1	0	11.375	1	660.763	672.1438	672.6438	1	673.2588	0.61505	675.6435	676.882
687.0238	692.2738	44	2	2	3	0.8	0	1	9.625	0	677.3956	687.0238	687.5235	1	688.0508	0.52725	690.5268	n/a
702.7739	708.0239	45	1	2	2	0.37	0	1	10.5	0	692.2788	702.7739	703.2744	1	705.5779	2.3035	706.2776	n/a
718.5333	723.7833	46	1	2	3	0.8	1	1	10.5	1	708.0297	718.5333	719.0332	1	720.0417	1.0086	722.0323	723.2629
734.2797	739.5297	47	2	2	2	0.62	0	1	10.5	0	723.7819999999998	734.2797	734.7796	1	736.0974	1.3179	737.7794	n/a
750.0263	755.2763	48	2	2	1	0.11	1	1	10.5	0	739.5314	750.0263	750.5269	1	751.1208	0.59388	753.5302	754.7685
766.6783	771.9283	49	3	2	2	0.5	1	0	11.375	0	755.2915	766.6783	767.1622	1	767.7127	0.55052	770.1653	771.3966
781.5449	786.7949	50	3	2	2	0.63	1	1	9.625	0	771.921	781.5449	782.0454	1	782.7361	0.69065	785.0347	786.2762
798.1651	803.4151	51	2	2	3	0.89	0	0	11.375	1	786.7845	798.1651	798.6817	1	799.3919	0.71022	801.6671	n/a
813.0466	818.2966	52	1	2	3	0.71	0	1	9.625	0	803.4191	813.0466	813.5616	1	814.2238	0.66217	816.5504	n/a
829.6817	834.9317	53	2	2	1	0.19	1	0	11.375	1	818.3024	829.6817	830.1823	0	831.9279	1.7456	833.1737	n/a
845.4376	850.6876	54	2	2	2	0.46	0	0	10.5	1	834.9233	845.4376	845.9375	1	846.9347	0.99718	848.9201	n/a
860.3176	865.5676	55	3	2	1	0.07	0	1	9.625	0	850.6717	860.3176	860.8175	0	862.2144	1.3969	863.8029	n/a
876.9471	882.1971	56	3	2	2	0.55	1	0	11.375	1	865.5549	876.9471	877.4516	1	878.8539999999998	1.4024	880.4296	881.6673
891.8271	897.0771	57	2	2	3	0.67	1	1	9.625	1	882.1792	891.8271	892.327	1	892.9814	0.6544800000000001	895.3095	896.5447
908.4566	913.7066	58	2	2	1	0.25	0	0	11.375	1	897.0591	908.4566	908.9565	1	909.685	0.72851	911.9399	n/a
924.2036	929.4536	59	3	2	1	0.28	1	0	10.5	1	913.6918	924.2036	924.7042	1	925.5094	0.80529	927.6907	928.9274
939.0868	944.3368	60	1	2	1	0.32	0	1	9.625	0	929.4427	939.0868	939.5874	1	940.3167	0.72935	942.5739	n/a
954.846	960.096	61	3	2	3	0.68	1	1	10.5	1	944.3259	954.846	955.3486	1	956.1164	0.76778	958.3285	959.5593
970.5924	975.8424	62	1	2	1	0.07	0	1	10.5	0	960.0781	970.5924	971.0923	0	972.1397	1.0474	974.0757	n/a
987.2237	992.4737	63	2	2	2	0.54	1	0	11.375	0	975.8276	987.2237	987.7243	1	988.5793	0.85506	990.7045	991.9405
1002.9684	1008.2184	64	2	2	3	0.75	1	0	10.5	0	992.4628	1002.9684	1003.485	1	1003.9389	0.45395	1006.4616	1007.695
1017.8578	1023.1078	65	1	2	1	0.23	0	1	9.625	0	1008.2171	1017.8578	1018.3649	1	1018.9947	0.62985	1021.3308	n/a
1033.6114	1038.8614	66	1	2	2	0.5	0	1	10.5	0	1023.0804	1033.6114	1034.1113	1	1035.0824	0.97116	1037.0938	n/a
1050.2438	1055.4938	67	3	2	1	0.14	1	0	11.375	0	1038.8435	1050.2438	1050.7444	0	1051.6657	0.9213	1053.7233	n/a
1065.1209	1070.3709	68	2	2	1	0.32	0	1	9.625	0	1055.473	1065.1209	1065.6208	1	1066.2976	0.67687	1068.5975	n/a
1081.7288	1086.9788	69	1	2	2	0.45	0	0	11.375	1	1070.3494	1081.7288	1082.2337	1	1083.049	0.8153100000000001	1085.2162	n/a
1097.4801	1102.7301	70	2	2	2	0.38	1	0	10.5	0	1086.9679	1097.4801	1097.997	1	1098.6167	0.6197199999999999	1100.9792	1102.2109
1112.36	1117.61	71	3	2	3	0.76	1	1	9.625	0	1102.7289	1112.36	1112.8802	1	1113.5283	0.64815	1115.8501	1117.0877
1129.0063	1134.2563	72	1	2	1	0.16	0	0	11.375	0	1117.6089	1129.0063	1129.5062	1	1130.3202	0.81398	1132.4852	n/a
1143.8695	1149.1195	73	3	3	2	0.39	1	1	9.625	0	1134.2384	1143.8695	1144.3694	1	1145.0399	0.6705800000000001	1147.352	1148.5931
1159.616	1164.866	74	2	3	1	0.24	1	1	10.5	0	1149.1038	1159.616	1160.1327	1	1160.6953	0.5625600000000001	1163.115	1164.3478
1176.2454	1181.4954	75	2	3	3	0.86	0	0	11.375	0	1164.8647	1176.2454	1176.7621	1	1177.2788	0.51676	1179.7377	n/a
1191.1339	1196.3839	76	1	3	2	0.56	0	1	9.625	0	1181.4943	1191.1339	1191.642	1	1192.2467	0.60464	1194.6211	n/a
1206.8719	1212.1219	77	3	3	3	0.81	1	1	10.5	0	1196.3742	1206.8719	1207.3884	1	1208.3821	0.99368	1210.3719	1211.6045
1222.6356	1227.8856	78	2	3	3	0.94	0	1	10.5	0	1212.1238	1222.6356	1223.1362	1	1223.6858	0.54965	1226.1227	n/a
1239.2708	1244.5208	79	2	3	2	0.51	1	0	11.375	1	1227.8747	1239.2708	1239.7643	1	1240.5095	0.7452300000000001	1242.7468	1243.9859
1254.1445	1259.3945	80	3	3	1	0.33	1	1	9.625	0	1244.4966	1254.1445	1254.6546	1	1255.3571	0.7024699999999999	1257.6269	1258.8639
1270.774	1276.024	81	1	3	2	0.42	0	0	11.375	0	1259.3764	1270.774	1271.2738	1	1271.9249	0.65117	1274.2595	n/a
1286.5234	1291.7734	82	1	3	3	0.69	0	0	10.5	0	1276.0116	1286.5234	1287.0239	1	1287.5963	0.57239	1290.0104	n/a
1302.2834	1307.5334	83	2	3	3	0.72	0	0	10.5	0	1291.7625	1302.2834	1302.7915	1	1303.9798	1.1883	1305.7659	n/a
1318.0298	1323.2798	84	1	3	1	0.12	0	0	10.5	1	1307.5155	1318.0298	1318.5423	1	1319.8276	1.2853	1321.5122	n/a
1333.7762	1339.0262	85	3	3	2	0.55	1	0	10.5	1	1323.2642	1333.7762	1334.2932	1	1335.2278	0.93458	1337.2629	1338.5011
1349.5435	1354.7935	86	1	3	1	0.21	0	0	10.5	1	1339.0151	1349.5435	1350.044	1	1350.9234	0.87936	1353.0218	n/a
1365.2943	1370.5443	87	3	3	2	0.47	1	0	10.5	0	1354.7714	1365.2943	1365.7949	1	1366.4029999999998	0.6080800000000001	1368.7681	1370.0077
1380.1657	1385.4157	88	3	3	1	0.12	1	1	9.625	1	1370.5178	1380.1657	1380.6781	1	1381.8819	1.2038	1383.648	1384.886
1395.9121	1401.1621	89	2	3	1	0.17	1	1	10.5	1	1385.4	1395.9121	1396.429	1	1397.0577	0.62875	1399.3988	1400.6407
1412.5583	1417.8083	90	1	3	2	0.64	0	0	11.375	0	1401.1608	1412.5583	1413.0582	1	1413.6493	0.59113	1416.0407	n/a
1428.3047	1433.5547	91	1	3	1	0.05	0	0	10.5	0	1417.7904	1428.3047	1428.8046	0	1430.0811	1.2765	1431.7872	n/a
1443.1846	1448.4346	92	1	3	3	0.85	0	1	9.625	0	1433.5368	1443.1846	1443.6845	1	1444.9047	1.2202	1446.6682	n/a
1458.9318	1464.1818	93	1	3	1	0.29	0	1	10.5	0	1448.4201	1458.9318	1459.4491	1	1460.2804	0.83129	1462.4189	n/a
1475.567	1480.817	94	1	3	3	0.77	1	0	11.375	0	1464.1709	1475.567	1476.0676	1	1476.8077	0.74011	1479.0431	1480.2784
1491.3179	1496.5679	95	3	3	1	0.17	1	0	10.5	0	1480.7927	1491.3179	1491.8184	1	1492.9915	1.1731	1494.7894	1496.0332
1506.2011	1511.4511	96	2	3	3	0.78	1	1	9.625	0	1496.557	1506.2011	1506.7017	1	1507.1917	0.4900600000000001	1509.6715	1510.9105
1521.9519	1527.2019	97	2	3	2	0.43	1	1	10.5	0	1511.4235	1521.9519	1522.4525	1	1522.9826	0.53009	1525.4325	1526.6652
1537.7028	1542.9528	98	3	3	3	0.65	1	1	10.5	0	1527.1821	1537.7028	1538.2034	1	1538.9583	0.75498	1541.1788	1542.4183
1554.326	1559.576	99	3	3	3	0.73	0	0	11.375	1	1542.9285	1554.326	1554.8386	1	1555.7503	0.91175	1557.8085	n/a
1570.089	1575.339	100	2	3	1	0.3	0	0	10.5	1	1559.5604	1570.089	1570.5894	1	1571.1425	0.55311	1573.5593	n/a
1585.8354	1591.0854	101	1	3	3	0.9	0	0	10.5	0	1575.3113	1585.8354	1586.3403	1	1587.0371	0.69684	1589.3179	n/a
1600.6986	1605.9486	102	3	3	1	0.26	1	1	9.625	1	1591.0675	1600.6986	1601.2152	1	1601.9008	0.6855600000000001	1604.1932	1605.4275
1616.4618	1621.7118	103	1	3	2	0.48	0	1	10.5	1	1605.9475	1616.4618	1616.9744	1	1617.6855	0.71117	1619.9441	n/a
1633.0756	1638.3256	104	2	3	1	0.08	0	0	11.375	0	1621.6962	1633.0756	1633.5928	1	1634.1403	0.54745	1636.5738	n/a
1647.9755	1653.2255	105	3	3	3	0.9	1	1	9.625	0	1638.3234	1647.9755	1648.4761	1	1649.3879	0.91184	1651.4538	1652.6849
1663.7264	1668.9764	106	2	3	2	0.6	1	1	10.5	1	1653.2034	1663.7264	1664.2175	1	1664.9155	0.69809	1667.2001	1668.4384
1679.4807	1684.7307	107	2	3	2	0.35	0	1	10.5	0	1668.9498	1679.4807	1679.9807	1	1680.5712	0.5905100000000001	1682.9477	n/a
1695.2281	1700.4781	108	3	3	2	0.6	1	1	10.5	1	1684.7128	1695.2281	1695.7286	1	1696.3873	0.65861	1698.7095	1699.9471
