onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
891.8382	897.0882	57	2	2	3	0.67	1	1	9.625	1	882.1902	891.8382	892.3382	1	893.8259	1.4877	895.3211	896.5537
908.4702	913.7202	58	2	2	1	0.25	0	0	11.375	1	897.0711	908.4702	908.9702	1	911.6494	2.6792	911.9499	n/a
924.2189	929.4689	59	3	2	1	0.28	1	0	10.5	1	913.6997	924.2189	924.7189	1	927.6805	2.9616	927.7018	928.9339
939.0939	944.3439	60	1	2	1	0.32	0	1	9.625	0	929.4517	939.0939	939.6009	1	942.2811	2.6802	942.5763	n/a
954.8496	960.0996	61	3	2	3	0.68	1	1	10.5	1	944.3338	954.8496	955.3577	1	956.6806	1.3228	958.3325	959.5654
970.6035	975.8535	62	1	2	1	0.07	0	1	10.5	0	960.0891	970.6035	971.115	n/a	n/a	n/a	974.0858	n/a
987.233	992.483	63	2	2	2	0.54	1	0	11.375	0	975.8355	987.233	987.7329	1	989.2638	1.531	990.7154	991.9474
1002.9794	1008.2294	64	2	2	3	0.75	1	0	10.5	0	992.465	1002.9794	1003.4793	1	1004.8551	1.3759	1006.4619	1007.7007
1017.861	1023.111	65	1	2	1	0.23	0	1	9.625	0	1008.2118	1017.861	1018.361	1	1020.927	2.5659	1021.344	n/a
1033.6097	1038.8597	66	1	2	2	0.5	0	1	10.5	0	1023.0939	1033.6097	1034.1223	1	1037.0793	2.9571	1037.1048	n/a
1050.2417	1055.4917	67	3	2	1	0.14	1	0	11.375	0	1038.8545	1050.2417	1050.7518	1	1052.6785	1.9267	1053.7245	1054.961
1065.1152	1070.3652	68	2	2	1	0.32	0	1	9.625	0	1055.484	1065.1152	1065.6317	1	1067.0457	1.414	1068.6066	n/a
1081.7557	1087.0057	69	1	2	2	0.45	0	0	11.375	1	1070.3566	1081.7557	1082.2557	1	1084.5091	2.2534	1085.2271	n/a
1097.5044	1102.7544	70	2	2	2	0.38	1	0	10.5	0	1086.9885	1097.5044	1098.0077	n/a	n/a	n/a	1100.9873	n/a
1112.3711	1117.6211	71	3	2	3	0.76	1	1	9.625	0	1102.7399	1112.3711	1112.8876	1	1114.533	1.6453	1115.8534	1117.0977
1129.0018	1134.2518	72	1	2	1	0.16	0	0	11.375	0	1117.6198	1129.0018	1129.5172	1	1131.9644	2.4472	1132.4846	n/a
1143.8838	1149.1338	73	3	3	2	0.39	1	1	9.625	0	1134.2494	1143.8838	1144.3971	1	1146.1479	1.7508	1147.3668	1148.603
1159.6437	1164.8937	74	2	3	1	0.24	1	1	10.5	0	1149.1167	1159.6437	1160.1492	1	1162.3559	2.2068	1163.1261	1164.3563
1176.2477	1181.4977	75	2	3	3	0.86	0	0	11.375	0	1164.8757	1176.2477	1176.7811	1	1178.3955	1.6144	1179.7474	n/a
1191.1365	1196.3865	76	1	3	2	0.56	0	1	9.625	0	1181.4973	1191.1365	1191.653	1	1193.7547	2.1017	1194.6188	n/a
1206.8827	1212.1327	77	3	3	3	0.81	1	1	10.5	0	1196.3793	1206.8827	1207.3994	1	1208.6425	1.2431	1210.3819	1211.6132
1222.6459	1227.8959	78	2	3	3	0.94	0	1	10.5	0	1212.1316	1222.6459	1223.1458	1	1224.0583	0.91248	1226.1283	n/a
1239.2759	1244.5259	79	2	3	2	0.51	1	0	11.375	1	1227.8779	1239.2759	1239.7758	1	1240.9776	1.2018	1242.7589	1243.9938
1254.1579	1259.4079	80	3	3	1	0.33	1	1	9.625	0	1244.5087	1254.1579	1254.6579	1	1256.697	2.0391	1257.6409	1258.872
1270.7731	1276.0231	81	1	3	2	0.42	0	0	11.375	0	1259.3908	1270.7731	1271.2899	1	1272.3537	1.0638	1274.2673	n/a
1286.5386	1291.7886	82	1	3	3	0.69	0	0	10.5	0	1276.017	1286.5386	1287.0385	1	1288.4722	1.4337	1290.0214	n/a
1302.2705	1307.5205	83	2	3	3	0.72	0	0	10.5	0	1291.7713	1302.2705	1302.7942	1	1304.3762	1.582	1305.7701	n/a
1318.0408	1323.2908	84	1	3	1	0.12	0	0	10.5	1	1307.5265	1318.0408	1318.5526	n/a	n/a	n/a	1321.5232	n/a
1333.7872	1339.0372	85	3	3	2	0.55	1	0	10.5	1	1323.2729	1333.7872	1334.287	1	1336.0235	1.7364	1337.2697	1338.5108
1349.5503	1354.8003	86	1	3	1	0.21	0	0	10.5	1	1339.036	1349.5503	1350.0502	1	1352.5272	2.477	1353.0328	n/a
1365.2987	1370.5487	87	3	3	2	0.47	1	0	10.5	0	1354.7828	1365.2987	1365.7965	1	1367.4224	1.6259	1368.7817	1370.017
1380.1807	1385.4307	88	3	3	1	0.12	1	1	9.625	1	1370.5315	1380.1807	1380.664	n/a	n/a	n/a	1383.6636	n/a
1395.9294	1401.1794	89	2	3	1	0.17	1	1	10.5	1	1385.4136	1395.9294	1396.4396	0	1398.6458	2.2061	1399.4124	n/a
1412.5614	1417.8114	90	1	3	2	0.64	0	0	11.375	0	1401.1718	1412.5614	1413.0614	1	1414.6376	1.5762	1416.0444	n/a
1428.3157	1433.5657	91	1	3	1	0.05	0	0	10.5	0	1417.7942	1428.3157	1428.81	0	1431.4373	2.6273	1431.7982	n/a
1443.1921	1448.4421	92	1	3	3	0.85	0	1	9.625	0	1433.5478	1443.1921	1443.6789	1	1445.197	1.5181	1446.6751	n/a
1458.9254	1464.1754	93	1	3	1	0.29	0	1	10.5	0	1448.4277	1458.9254	1459.4253	1	1461.2847	1.8594	1462.4245	n/a
1475.5561	1480.8061	94	1	3	3	0.77	1	0	11.375	0	1464.1741	1475.5561	1476.0561	1	1477.9958	1.9398	1479.0558	1480.2871
1491.3214	1496.5714	95	3	3	1	0.17	1	0	10.5	0	1480.8056	1491.3214	1491.8048	1	1494.572	2.7672	1494.8044	1496.0407
1506.1869	1511.4369	96	2	3	3	0.78	1	1	9.625	0	1496.5543	1506.1869	1506.6868	1	1508.1718	1.485	1509.6864	1510.9192
1521.9443	1527.1943	97	2	3	2	0.43	1	1	10.5	0	1511.4364	1521.9443	1522.4442	1	1523.7314	1.2871	1525.4351	1526.6726
1537.7009	1542.9509	98	3	3	3	0.65	1	1	10.5	0	1527.1931	1537.7009	1538.1907	1	1539.4426	1.252	1541.1899	1542.4269
1554.3203	1559.5703	99	3	3	3	0.73	0	0	11.375	1	1542.9395	1554.3203	1554.8202	1	1556.4267	1.6065	1557.8193	n/a
1570.0833	1575.3333	100	2	3	1	0.3	0	0	10.5	1	1559.5691	1570.0833	1570.5665	1	1572.61	2.0436	1573.5658	n/a
1585.8302	1591.0802	101	1	3	3	0.9	0	0	10.5	0	1575.3154	1585.8302	1586.3302	1	1588.5294	2.1992	1589.3298	n/a
1600.7097	1605.9597	102	3	3	1	0.26	1	1	9.625	1	1591.0797	1600.7097	1601.2096	1	1603.4334	2.2238	1604.1952	1605.4354
1616.461	1621.711	103	1	3	2	0.48	0	1	10.5	1	1605.9585	1616.461	1616.961	1	1618.1606	1.1996	1619.9552	n/a
1633.0856	1638.3356	104	2	3	1	0.08	0	0	11.375	0	1621.7105	1633.0856	1633.5856	n/a	n/a	n/a	1636.5758	n/a
1647.9656	1653.2156	105	3	3	3	0.9	1	1	9.625	0	1638.3344	1647.9656	1648.4655	1	1650.9279	2.4624	1651.4579	1652.6953
1663.7120000000002	1668.9620000000002	106	2	3	2	0.6	1	1	10.5	1	1653.2144	1663.7120000000002	1664.2119	1	1665.8314	1.6195	1667.2112	1668.4479
1679.4751	1684.7251	107	2	3	2	0.35	0	1	10.5	0	1668.9608	1679.4751	1679.975	1	1681.5037	1.5287	1682.9576	n/a
1695.2213	1700.4713	108	3	3	2	0.6	1	1	10.5	1	1684.7237	1695.2213	1695.7214	1	1697.0632	1.3419	1698.7207	1699.9551
