onset	duration	Trial	RiskType	TimeType	RewardType	Reward	Shock	Offset	ITI	LeftKey	FixOnset	RiskOnset	RewardOnset	ResponseType	ResponseOnset	ResponseTime	ResultOnset	ShockOnset
10.5605	15.8105	1	1	1	2	0.53	0	0	10.5	0	0.11274	10.5605	11.1276	0	13.0174	1.8898	14.0299	n/a
25.4069	30.6569	2	2	1	1	0.13	0	1	9.625	0	15.7793	25.4069	25.9234	0	27.3687	1.4453	28.9061	n/a
42.0364	47.2864	3	2	1	3	0.91	1	0	11.375	1	30.6557	42.0364	42.5704	0	44.4404	1.87	45.5355	n/a
56.9162	62.1662	4	3	1	1	0.15	1	1	9.625	1	47.2851	56.9162	57.416	1	58.6243	1.2082	60.4152	61.6483
72.6792	77.9292	5	1	1	2	0.61	0	1	10.5	0	62.1684	72.6792	73.1905	1	75.1193	1.9288	76.1615	n/a
89.2982	94.5482	6	3	1	1	0.31	1	0	11.375	0	77.9112	89.2982	89.8152	0	91.0791	1.2639	92.7911	n/a
105.0559	110.3059	7	3	1	3	0.79	1	0	10.5	0	94.5407	105.0559	105.5561	0	106.7505	1.1944	108.5407	n/a
120.8012	126.0512	8	1	1	1	0.1	0	0	10.5	0	110.3082	120.8012	121.3137	1	123.1738	1.8601	124.3002	n/a
135.6977	140.9477	9	3	1	2	0.58	1	1	9.625	0	126.0498	135.6977	136.2043	0	137.7255	1.5212	139.1723	n/a
152.3271	157.5771	10	3	1	2	0.36	1	0	11.375	1	140.9297	152.3271	152.8122	1	154.3087	1.4965	155.797	157.037
168.0734	173.3234	11	1	1	3	0.82	0	0	10.5	1	157.5592	168.0734	168.5733	1	171.1483	2.575	171.5557	n/a
183.8273	189.0773	12	3	1	1	0.22	1	0	10.5	1	173.3055	183.8273	184.3276	0	185.8363	1.5087	187.3121	n/a
199.5849	204.8349	13	3	1	3	0.87	0	0	10.5	1	189.0631	199.5849	200.0852	1	202.1955	2.1103	203.0649	n/a
215.329	220.579	14	1	1	2	0.45	0	0	10.5	0	204.8147	215.329	215.8289	0	217.3955	1.5667	218.8113	n/a
230.2088	235.4588	15	2	1	3	0.7	0	1	9.625	0	220.5617	230.2088	230.7087	1	232.8587	2.15	233.6912	n/a
245.9574	251.2074	16	1	1	1	0.27	0	1	10.5	1	235.4408	245.9574	246.4576	0	248.6984	2.2408	249.4422	n/a
262.5845	267.8345	17	2	1	2	0.4	0	0	11.375	0	251.1932	262.5845	263.0844	1	264.4574	1.3730000000000002	266.0669	n/a
278.3397	283.5897	18	1	1	1	0.18	0	0	10.5	1	267.8179	278.3397	278.8473	1	281.5774	2.7301	281.8247	n/a
294.0973	299.3473	19	1	1	3	0.74	0	0	10.5	0	283.5795	294.0973	294.5936	1	296.5685	1.9749	297.576	n/a
309.84	315.09	20	3	1	2	0.52	1	0	10.5	1	299.3258	309.84	310.3399	1	312.2642	1.9243	313.3231	314.5606
324.7198	329.9698	21	1	1	1	0.34	0	1	9.625	0	315.0741	324.7198	325.2290000000001	1	327.0237	1.7947	328.2023	n/a
